variant,r,q,p,variable,h,point,lo68,hi68,lo90,hi90
drop_eua,4,3,6,yield_5y,40,-0.001417095745795613,-0.006308173281177878,0.002824048254320486,-0.009938280042486248,0.00718408149159707
drop_eua,4,3,6,yield_5y,41,-0.0016896660876777473,-0.006527507611870107,0.002435726659321801,-0.01036801210474039,0.006797339570466868
drop_eua,4,3,6,yield_5y,42,-0.001936341613115158,-0.006703382222454157,0.0020308397930620817,-0.010554003867924142,0.006448384109755364
drop_eua,4,3,6,yield_5y,43,-0.0021572861235237754,-0.006918347839883883,0.0016803084523614917,-0.010902182184250075,0.005945749258280113
drop_eua,4,3,6,yield_5y,44,-0.002352649565712739,-0.0071052876120432885,0.0014745921440296697,-0.011147807739742074,0.005644625515718214
drop_eua,4,3,6,yield_5y,45,-0.002522914492729697,-0.007307963486354673,0.0011135003568474796,-0.011181939448537398,0.005247244620421474
drop_eua,4,3,6,yield_5y,46,-0.002668677309344786,-0.007466876258757252,8.401869201667174e-4,-0.011319238393863076,0.004527634740802468
drop_eua,4,3,6,yield_5y,47,-0.002790573246936683,-0.007537770578293995,6.483724302942882e-4,-0.011353907377746464,0.004133674543407891
drop_eua,4,3,6,yield_5y,48,-0.002889423118552415,-0.007501640562644523,4.661096880583454e-4,-0.011697022481147824,0.0036167120866099326
drop_eua,4,3,6,asset_ibov,0,-1.018792118983582,-6.771071684933855,-0.2762505751055214,-10.531208236897015,1.6328271404259207
drop_eua,4,3,6,asset_ibov,1,-0.31376989981717784,-8.667266279698326,1.1435227680274953,-14.014960721611649,4.053427331954407
drop_eua,4,3,6,asset_ibov,2,3.766109612044094,-6.5065493391843905,6.199686994018382,-13.420156222921896,10.51609304080389
drop_eua,4,3,6,asset_ibov,3,5.430395168143004,-6.366156075879345,8.744416547694927,-14.393114575016174,14.618933091984085
drop_eua,4,3,6,asset_ibov,4,6.865186736522117,-6.631671861871067,11.280743708716532,-16.897326640060395,17.785261699675583
drop_eua,4,3,6,asset_ibov,5,8.20884379760379,-7.006014962668513,13.117765592643044,-18.197247181138966,21.31849558896014
drop_eua,4,3,6,asset_ibov,6,9.813586315534563,-7.835852716366269,15.184629741459013,-21.043281216577697,24.46750029091161
drop_eua,4,3,6,asset_ibov,7,11.970166166108164,-7.931301706475865,17.7249177898628,-23.414046114436605,27.80268431019117
drop_eua,4,3,6,asset_ibov,8,14.81744354848957,-6.8895464014122485,20.53967993081528,-22.481102541087125,31.536345409686838
drop_eua,4,3,6,asset_ibov,9,17.509401936109377,-6.835434232566316,23.028748028056267,-22.954481056075885,35.38991390653041
drop_eua,4,3,6,asset_ibov,10,20.18325905064492,-5.9748437926261815,25.369144870531635,-23.950444971542304,39.757570095631166
drop_eua,4,3,6,asset_ibov,11,22.987488925933462,-5.557701836107499,28.4529056151388,-23.770757319865897,43.434215353402266
drop_eua,4,3,6,asset_ibov,12,25.86656878947285,-5.66961302706301,31.862601352560638,-25.294637891252833,47.645605905270735
drop_eua,4,3,6,asset_ibov,13,28.90611124451991,-4.946504291015139,35.695203945807506,-26.27095100858447,51.61862188052701
drop_eua,4,3,6,asset_ibov,14,32.08080656268125,-4.149416586783142,39.196544336028055,-25.466807765355288,56.308272917839055
drop_eua,4,3,6,asset_ibov,15,35.22206832912288,-3.47913840370758,42.07691245702237,-24.964520834705745,61.255094544581816
drop_eua,4,3,6,asset_ibov,16,38.37227616424676,-3.0248363251778954,46.42355500096042,-25.49456042324561,65.95427733222063
drop_eua,4,3,6,asset_ibov,17,41.560712070221456,-2.4336885515006905,49.94182168253663,-25.734799754452816,70.60887849019002
drop_eua,4,3,6,asset_ibov,18,44.75674153179417,-1.7090353955390858,53.09488547604511,-25.224743978905725,75.5088134430579
drop_eua,4,3,6,asset_ibov,19,47.96590432214476,-0.8049018644709255,56.91354700245336,-23.38525845938533,80.88166730151465
drop_eua,4,3,6,asset_ibov,20,51.169843959874584,0.10680232039699408,61.02985905392693,-23.327424467155264,86.27174085728221
drop_eua,4,3,6,asset_ibov,21,54.32511382295186,0.9621532962549484,64.54298777745575,-23.135613379235252,89.8182348092703
drop_eua,4,3,6,asset_ibov,22,57.43105955928546,2.2042003087604547,68.10837301314525,-22.965886642898322,93.80554044169672
drop_eua,4,3,6,asset_ibov,23,60.48313893981144,3.099387648306446,71.56443197984846,-21.605085507905756,98.1161418231436
drop_eua,4,3,6,asset_ibov,24,63.464989923323515,3.6636535981650757,75.14637924529585,-21.295501935829037,102.90796851357659
