variant,sample,component,eigenvalue
drop_setor_externo__expectativas__credito__imoveis,full,16,1.6915546979381435
drop_setor_externo__expectativas__credito__imoveis,full,17,1.6106865825487493
drop_setor_externo__expectativas__credito__imoveis,full,18,1.5306120502555476
drop_setor_externo__expectativas__credito__imoveis,full,19,1.452459242784091
drop_setor_externo__expectativas__credito__imoveis,full,20,1.4364876611500264
drop_setor_externo__expectativas__credito__imoveis,pre_covid,1,14.509139173043385
drop_setor_externo__expectativas__credito__imoveis,pre_covid,2,10.995803294728793
drop_setor_externo__expectativas__credito__imoveis,pre_covid,3,6.739382729720337
drop_setor_externo__expectativas__credito__imoveis,pre_covid,4,5.388850654045039
drop_setor_externo__expectativas__credito__imoveis,pre_covid,5,5.044973412916322
drop_setor_externo__expectativas__credito__imoveis,pre_covid,6,5.008948042633419
drop_setor_externo__expectativas__credito__imoveis,pre_covid,7,4.1235673714843335
drop_setor_externo__expectativas__credito__imoveis,pre_covid,8,3.5032960961361908
drop_setor_externo__expectativas__credito__imoveis,pre_covid,9,3.3942248184355854
drop_setor_externo__expectativas__credito__imoveis,pre_covid,10,3.020743781085545
drop_setor_externo__expectativas__credito__imoveis,pre_covid,11,2.731055659180633
drop_setor_externo__expectativas__credito__imoveis,pre_covid,12,2.6980133874263283
drop_setor_externo__expectativas__credito__imoveis,pre_covid,13,2.4787019725741364
drop_setor_externo__expectativas__credito__imoveis,pre_covid,14,2.2345032405683494
drop_setor_externo__expectativas__credito__imoveis,pre_covid,15,2.1781881588076257
drop_setor_externo__expectativas__credito__imoveis,pre_covid,16,2.1092226066785833
drop_setor_externo__expectativas__credito__imoveis,pre_covid,17,1.8918738632931071
drop_setor_externo__expectativas__credito__imoveis,pre_covid,18,1.8120962516187056
drop_setor_externo__expectativas__credito__imoveis,pre_covid,19,1.7832584866993706
drop_setor_externo__expectativas__credito__imoveis,pre_covid,20,1.6641123359459253
drop_setor_externo__expectativas__eua,full,1,16.494715786663686
drop_setor_externo__expectativas__eua,full,2,11.025824684686143
drop_setor_externo__expectativas__eua,full,3,8.305011044045827
drop_setor_externo__expectativas__eua,full,4,5.3723035383712245
drop_setor_externo__expectativas__eua,full,5,4.870109439552618
drop_setor_externo__expectativas__eua,full,6,3.8656196879350997
drop_setor_externo__expectativas__eua,full,7,3.4012850039041287
drop_setor_externo__expectativas__eua,full,8,3.1915800023707717
drop_setor_externo__expectativas__eua,full,9,2.7473038906207656
drop_setor_externo__expectativas__eua,full,10,2.4730932212027366
drop_setor_externo__expectativas__eua,full,11,2.2997488390900154
drop_setor_externo__expectativas__eua,full,12,2.2017226156822183
drop_setor_externo__expectativas__eua,full,13,2.0962498743995948
drop_setor_externo__expectativas__eua,full,14,2.0148356481227347
drop_setor_externo__expectativas__eua,full,15,1.7146863423094794
drop_setor_externo__expectativas__eua,full,16,1.656633609618549
drop_setor_externo__expectativas__eua,full,17,1.5642601175099669
drop_setor_externo__expectativas__eua,full,18,1.52252235998008
drop_setor_externo__expectativas__eua,full,19,1.4531879399442753
drop_setor_externo__expectativas__eua,full,20,1.364254651053434
drop_setor_externo__expectativas__eua,pre_covid,1,14.116181741507889
drop_setor_externo__expectativas__eua,pre_covid,2,11.185514730126162
drop_setor_externo__expectativas__eua,pre_covid,3,6.799536374548169
drop_setor_externo__expectativas__eua,pre_covid,4,5.564522119669068
drop_setor_externo__expectativas__eua,pre_covid,5,5.347025655108764
drop_setor_externo__expectativas__eua,pre_covid,6,4.948472560099878
drop_setor_externo__expectativas__eua,pre_covid,7,3.7940195648384747
drop_setor_externo__expectativas__eua,pre_covid,8,3.745638452544219
drop_setor_externo__expectativas__eua,pre_covid,9,3.1574497863643662
drop_setor_externo__expectativas__eua,pre_covid,10,2.9668147861419256
drop_setor_externo__expectativas__eua,pre_covid,11,2.6730698181423875
drop_setor_externo__expectativas__eua,pre_covid,12,2.600678367609328
drop_setor_externo__expectativas__eua,pre_covid,13,2.3131165227351107
drop_setor_externo__expectativas__eua,pre_covid,14,2.253671829332492
drop_setor_externo__expectativas__eua,pre_covid,15,2.147975807047074
drop_setor_externo__expectativas__eua,pre_covid,16,1.9983754569829064
drop_setor_externo__expectativas__eua,pre_covid,17,1.8517840898353675
drop_setor_externo__expectativas__eua,pre_covid,18,1.823416049851826
drop_setor_externo__expectativas__eua,pre_covid,19,1.7034896100606332
drop_setor_externo__expectativas__eua,pre_covid,20,1.6649919244424245
drop_setor_externo__expectativas__eua__credito,full,1,16.422787147455637
drop_setor_externo__expectativas__eua__credito,full,2,10.966105102313186
drop_setor_externo__expectativas__eua__credito,full,3,7.802566663046699
drop_setor_externo__expectativas__eua__credito,full,4,5.297781455632502
drop_setor_externo__expectativas__eua__credito,full,5,4.870080678092332
drop_setor_externo__expectativas__eua__credito,full,6,3.840172295233104
drop_setor_externo__expectativas__eua__credito,full,7,3.338109805888876
drop_setor_externo__expectativas__eua__credito,full,8,3.1546745409663877
drop_setor_externo__expectativas__eua__credito,full,9,2.7047925563988646
drop_setor_externo__expectativas__eua__credito,full,10,2.4056362656820847
drop_setor_externo__expectativas__eua__credito,full,11,2.2486983232277757
drop_setor_externo__expectativas__eua__credito,full,12,2.194856470443836
drop_setor_externo__expectativas__eua__credito,full,13,2.0926609585681657
drop_setor_externo__expectativas__eua__credito,full,14,1.9841203303498043
drop_setor_externo__expectativas__eua__credito,full,15,1.6945534414615901
drop_setor_externo__expectativas__eua__credito,full,16,1.6146665087775762
drop_setor_externo__expectativas__eua__credito,full,17,1.5601454311255634
drop_setor_externo__expectativas__eua__credito,full,18,1.4597469499063698
drop_setor_externo__expectativas__eua__credito,full,19,1.4484787152395133
drop_setor_externo__expectativas__eua__credito,full,20,1.362418057125184
drop_setor_externo__expectativas__eua__credito,pre_covid,1,14.092034608823173
drop_setor_externo__expectativas__eua__credito,pre_covid,2,10.991825335251054
drop_setor_externo__expectativas__eua__credito,pre_covid,3,6.619338418084438
drop_setor_externo__expectativas__eua__credito,pre_covid,4,5.350161780228609
drop_setor_externo__expectativas__eua__credito,pre_covid,5,5.274854451271243
drop_setor_externo__expectativas__eua__credito,pre_covid,6,4.91007498246568
drop_setor_externo__expectativas__eua__credito,pre_covid,7,3.792710823137365
drop_setor_externo__expectativas__eua__credito,pre_covid,8,3.597638860844304
drop_setor_externo__expectativas__eua__credito,pre_covid,9,3.1086757055114704
drop_setor_externo__expectativas__eua__credito,pre_covid,10,2.9627944679640614
drop_setor_externo__expectativas__eua__credito,pre_covid,11,2.6484686899659047
drop_setor_externo__expectativas__eua__credito,pre_covid,12,2.5945047418946814
drop_setor_externo__expectativas__eua__credito,pre_covid,13,2.2883406511124034
drop_setor_externo__expectativas__eua__credito,pre_covid,14,2.247755361209016
drop_setor_externo__expectativas__eua__credito,pre_covid,15,2.141834087586981
drop_setor_externo__expectativas__eua__credito,pre_covid,16,1.9005038954263922
drop_setor_externo__expectativas__eua__credito,pre_covid,17,1.8199218665135257
drop_setor_externo__expectativas__eua__credito,pre_covid,18,1.7789756222785484
drop_setor_externo__expectativas__eua__credito,pre_covid,19,1.7025671629154944
drop_setor_externo__expectativas__eua__credito,pre_covid,20,1.6413633879526421
drop_setor_externo__expectativas__eua__credito__imoveis,full,1,16.422610748959286
drop_setor_externo__expectativas__eua__credito__imoveis,full,2,10.964189121128069
drop_setor_externo__expectativas__eua__credito__imoveis,full,3,7.74406207678756
drop_setor_externo__expectativas__eua__credito__imoveis,full,4,5.278738237996972
drop_setor_externo__expectativas__eua__credito__imoveis,full,5,4.843803864054315
drop_setor_externo__expectativas__eua__credito__imoveis,full,6,3.763726915029313
drop_setor_externo__expectativas__eua__credito__imoveis,full,7,3.3380152442548736
drop_setor_externo__expectativas__eua__credito__imoveis,full,8,3.1537943053603903
drop_setor_externo__expectativas__eua__credito__imoveis,full,9,2.697828719408009
drop_setor_externo__expectativas__eua__credito__imoveis,full,10,2.3691634973183833
drop_setor_externo__expectativas__eua__credito__imoveis,full,11,2.2262119497820807
drop_setor_externo__expectativas__eua__credito__imoveis,full,12,2.0943630059068306
drop_setor_externo__expectativas__eua__credito__imoveis,full,13,1.9919872932956695
drop_setor_externo__expectativas__eua__credito__imoveis,full,14,1.9295135765639506
drop_setor_externo__expectativas__eua__credito__imoveis,full,15,1.6945458196063061
drop_setor_externo__expectativas__eua__credito__imoveis,full,16,1.614148791969628
drop_setor_externo__expectativas__eua__credito__imoveis,full,17,1.5002732361344493
drop_setor_externo__expectativas__eua__credito__imoveis,full,18,1.4486017660173367
drop_setor_externo__expectativas__eua__credito__imoveis,full,19,1.390397018415905
drop_setor_externo__expectativas__eua__credito__imoveis,full,20,1.3510673280368601
drop_setor_externo__expectativas__eua__credito__imoveis,pre_covid,1,14.037561192932928
drop_setor_externo__expectativas__eua__credito__imoveis,pre_covid,2,10.986138150362839
drop_setor_externo__expectativas__eua__credito__imoveis,pre_covid,3,6.546237748720871
drop_setor_externo__expectativas__eua__credito__imoveis,pre_covid,4,5.3501286945110635
drop_setor_externo__expectativas__eua__credito__imoveis,pre_covid,5,4.9778440497628615
drop_setor_externo__expectativas__eua__credito__imoveis,pre_covid,6,4.909830509054043
drop_setor_externo__expectativas__eua__credito__imoveis,pre_covid,7,3.7897933616622232
drop_setor_externo__expectativas__eua__credito__imoveis,pre_covid,8,3.3967811702412054
drop_setor_externo__expectativas__eua__credito__imoveis,pre_covid,9,3.0653192744936018
drop_setor_externo__expectativas__eua__credito__imoveis,pre_covid,10,2.9526701546468046
drop_setor_externo__expectativas__eua__credito__imoveis,pre_covid,11,2.6319821917022073
drop_setor_externo__expectativas__eua__credito__imoveis,pre_covid,12,2.594086070032328
drop_setor_externo__expectativas__eua__credito__imoveis,pre_covid,13,2.279710512130018
drop_setor_externo__expectativas__eua__credito__imoveis,pre_covid,14,2.2124586353112217
drop_setor_externo__expectativas__eua__credito__imoveis,pre_covid,15,2.1414985903232013
drop_setor_externo__expectativas__eua__credito__imoveis,pre_covid,16,1.8833270820739767
drop_setor_externo__expectativas__eua__credito__imoveis,pre_covid,17,1.796422282696852
drop_setor_externo__expectativas__eua__credito__imoveis,pre_covid,18,1.778969867755105
drop_setor_externo__expectativas__eua__credito__imoveis,pre_covid,19,1.6945379143588224
drop_setor_externo__expectativas__eua__credito__imoveis,pre_covid,20,1.6193757988040474
drop_setor_externo__expectativas__eua__imoveis,full,1,16.49462970795644
drop_setor_externo__expectativas__eua__imoveis,full,2,11.023581873531473
drop_setor_externo__expectativas__eua__imoveis,full,3,8.234310663030096
drop_setor_externo__expectativas__eua__imoveis,full,4,5.3559257378598675
drop_setor_externo__expectativas__eua__imoveis,full,5,4.844483428781108
drop_setor_externo__expectativas__eua__imoveis,full,6,3.780875034475639
drop_setor_externo__expectativas__eua__imoveis,full,7,3.4004984771123645
drop_setor_externo__expectativas__eua__imoveis,full,8,3.189332554115874
drop_setor_externo__expectativas__eua__imoveis,full,9,2.7297550195359763
drop_setor_externo__expectativas__eua__imoveis,full,10,2.4087852842999173
drop_setor_externo__expectativas__eua__imoveis,full,11,2.286868140763055
drop_setor_externo__expectativas__eua__imoveis,full,12,2.101975200471323
drop_setor_externo__expectativas__eua__imoveis,full,13,2.034463761448973
drop_setor_externo__expectativas__eua__imoveis,full,14,1.9881232295187599
drop_setor_externo__expectativas__eua__imoveis,full,15,1.7101857745691489
drop_setor_externo__expectativas__eua__imoveis,full,16,1.652679982073721
drop_setor_externo__expectativas__eua__imoveis,full,17,1.540621127437017
drop_setor_externo__expectativas__eua__imoveis,full,18,1.4674208585806867
drop_setor_externo__expectativas__eua__imoveis,full,19,1.3909952647602808
drop_setor_externo__expectativas__eua__imoveis,full,20,1.3524183759059647
drop_setor_externo__expectativas__eua__imoveis,pre_covid,1,14.05971715965392
drop_setor_externo__expectativas__eua__imoveis,pre_covid,2,11.177543514543753
drop_setor_externo__expectativas__eua__imoveis,pre_covid,3,6.754757980205964
drop_setor_externo__expectativas__eua__imoveis,pre_covid,4,5.379745678588837
drop_setor_externo__expectativas__eua__imoveis,pre_covid,5,5.175464682435636
drop_setor_externo__expectativas__eua__imoveis,pre_covid,6,4.9312712822250955
drop_setor_externo__expectativas__eua__imoveis,pre_covid,7,3.7936560393231518
drop_setor_externo__expectativas__eua__imoveis,pre_covid,8,3.579166196750845
drop_setor_externo__expectativas__eua__imoveis,pre_covid,9,3.145949657985484
drop_setor_externo__expectativas__eua__imoveis,pre_covid,10,2.953371310732325
drop_setor_externo__expectativas__eua__imoveis,pre_covid,11,2.670660178515915
drop_setor_externo__expectativas__eua__imoveis,pre_covid,12,2.598770035510087
drop_setor_externo__expectativas__eua__imoveis,pre_covid,13,2.287727999791149
drop_setor_externo__expectativas__eua__imoveis,pre_covid,14,2.215904458323903
drop_setor_externo__expectativas__eua__imoveis,pre_covid,15,2.1472707944784735
drop_setor_externo__expectativas__eua__imoveis,pre_covid,16,1.9894227045541497
drop_setor_externo__expectativas__eua__imoveis,pre_covid,17,1.8504512801693758
drop_setor_externo__expectativas__eua__imoveis,pre_covid,18,1.7955965781805356
drop_setor_externo__expectativas__eua__imoveis,pre_covid,19,1.6996408627891328
drop_setor_externo__expectativas__eua__imoveis,pre_covid,20,1.6304774431480262
drop_setor_externo__expectativas__imoveis,full,1,16.768578589479844
drop_setor_externo__expectativas__imoveis,full,2,11.430223262758796
drop_setor_externo__expectativas__imoveis,full,3,8.417915538505005
drop_setor_externo__expectativas__imoveis,full,4,5.5986611989820885
drop_setor_externo__expectativas__imoveis,full,5,4.938688179510605
drop_setor_externo__expectativas__imoveis,full,6,3.863882073003331
drop_setor_externo__expectativas__imoveis,full,7,3.5297515912224253
drop_setor_externo__expectativas__imoveis,full,8,3.2081855717845293
drop_setor_externo__expectativas__imoveis,full,9,2.7694253355456193
drop_setor_externo__expectativas__imoveis,full,10,2.6306522480959833
drop_setor_externo__expectativas__imoveis,full,11,2.416234541424535
drop_setor_externo__expectativas__imoveis,full,12,2.2892458577373054
drop_setor_externo__expectativas__imoveis,full,13,2.106967517266337
drop_setor_externo__expectativas__imoveis,full,14,2.071353362546786
drop_setor_externo__expectativas__imoveis,full,15,1.8154687625463684
drop_setor_externo__expectativas__imoveis,full,16,1.7570361694732666
drop_setor_externo__expectativas__imoveis,full,17,1.6564268280237362
drop_setor_externo__expectativas__imoveis,full,18,1.5331116855179536
drop_setor_externo__expectativas__imoveis,full,19,1.4812925379366397
drop_setor_externo__expectativas__imoveis,full,20,1.442111101118871
drop_setor_externo__expectativas__imoveis,pre_covid,1,14.530218229809936
drop_setor_externo__expectativas__imoveis,pre_covid,2,11.18578893496083
drop_setor_externo__expectativas__imoveis,pre_covid,3,6.940794935915021
drop_setor_externo__expectativas__imoveis,pre_covid,4,5.407992223012923
drop_setor_externo__expectativas__imoveis,pre_covid,5,5.248574437987853
drop_setor_externo__expectativas__imoveis,pre_covid,6,5.012872588095203
drop_setor_externo__expectativas__imoveis,pre_covid,7,4.1522030772513805
drop_setor_externo__expectativas__imoveis,pre_covid,8,3.6095022302933004
drop_setor_externo__expectativas__imoveis,pre_covid,9,3.5057768879311344
drop_setor_externo__expectativas__imoveis,pre_covid,10,3.027290232125163
drop_setor_externo__expectativas__imoveis,pre_covid,11,2.807709166545678
drop_setor_externo__expectativas__imoveis,pre_covid,12,2.706039622991284
drop_setor_externo__expectativas__imoveis,pre_covid,13,2.4821049891147338
drop_setor_externo__expectativas__imoveis,pre_covid,14,2.2349736741705093
drop_setor_externo__expectativas__imoveis,pre_covid,15,2.1931079180159205
drop_setor_externo__expectativas__imoveis,pre_covid,16,2.1433007054175275
drop_setor_externo__expectativas__imoveis,pre_covid,17,1.9860405729100041
drop_setor_externo__expectativas__imoveis,pre_covid,18,1.873521398998972
drop_setor_externo__expectativas__imoveis,pre_covid,19,1.7859717350368125
drop_setor_externo__expectativas__imoveis,pre_covid,20,1.6791557475252834
drop_setor_externo__imoveis,full,1,16.949436844679926
drop_setor_externo__imoveis,full,2,11.798199803330862
drop_setor_externo__imoveis,full,3,8.60957191033907
drop_setor_externo__imoveis,full,4,5.975906115721518
drop_setor_externo__imoveis,full,5,5.022673013263065
drop_setor_externo__imoveis,full,6,3.913113701691129
drop_setor_externo__imoveis,full,7,3.7210129504470175
drop_setor_externo__imoveis,full,8,3.265920928613338
drop_setor_externo__imoveis,full,9,3.0117815944872732
drop_setor_externo__imoveis,full,10,2.6353757830608013
drop_setor_externo__imoveis,full,11,2.44584630388573
drop_setor_externo__imoveis,full,12,2.398481730045985
drop_setor_externo__imoveis,full,13,2.141799918126044
drop_setor_externo__imoveis,full,14,2.115217780042259
drop_setor_externo__imoveis,full,15,1.8454436624150345
drop_setor_externo__imoveis,full,16,1.7688743188434164
drop_setor_externo__imoveis,full,17,1.6783466373597684
drop_setor_externo__imoveis,full,18,1.5863689226996969
drop_setor_externo__imoveis,full,19,1.5452212883023133
drop_setor_externo__imoveis,full,20,1.467201072530829
drop_setor_externo__imoveis,pre_covid,1,14.996146093651882
drop_setor_externo__imoveis,pre_covid,2,11.190818323349783
drop_setor_externo__imoveis,pre_covid,3,7.207540363401455
drop_setor_externo__imoveis,pre_covid,4,5.78919159489271
drop_setor_externo__imoveis,pre_covid,5,5.39251067515074
drop_setor_externo__imoveis,pre_covid,6,5.215687948968428
drop_setor_externo__imoveis,pre_covid,7,4.327775675592429
drop_setor_externo__imoveis,pre_covid,8,3.6863889087435764
drop_setor_externo__imoveis,pre_covid,9,3.6101992258865523
drop_setor_externo__imoveis,pre_covid,10,3.1534046278087673
drop_setor_externo__imoveis,pre_covid,11,2.9240349436059803
drop_setor_externo__imoveis,pre_covid,12,2.7347865485921345
drop_setor_externo__imoveis,pre_covid,13,2.5967055223191062
drop_setor_externo__imoveis,pre_covid,14,2.346537600159122
drop_setor_externo__imoveis,pre_covid,15,2.2723230575051363
drop_setor_externo__imoveis,pre_covid,16,2.181603776541766
drop_setor_externo__imoveis,pre_covid,17,2.0519678647318704
drop_setor_externo__imoveis,pre_covid,18,1.9618395692381136
drop_setor_externo__imoveis,pre_covid,19,1.879063132217004
drop_setor_externo__imoveis,pre_covid,20,1.7092672593610165
