variant,r,q,variable,h,point_pre_covid
drop_setor_externo__imoveis,4,1,yield_5y,0,0.01301046235494593
drop_setor_externo__imoveis,4,1,yield_5y,1,0.013706959085090287
drop_setor_externo__imoveis,4,1,yield_5y,2,0.008688547633459148
drop_setor_externo__imoveis,4,1,yield_5y,3,0.011217907071296005
drop_setor_externo__imoveis,4,1,yield_5y,4,0.00844529418465956
drop_setor_externo__imoveis,4,1,yield_5y,5,0.004247005490278628
drop_setor_externo__imoveis,4,1,yield_5y,6,0.005178016344561014
drop_setor_externo__imoveis,4,1,asset_ibov,0,-10.981648364944368
drop_setor_externo__imoveis,4,1,asset_ibov,1,-21.598537739161845
drop_setor_externo__imoveis,4,1,asset_ibov,2,-25.96681535902421
drop_setor_externo__imoveis,4,1,asset_ibov,3,-33.10431275802426
drop_setor_externo__imoveis,4,1,asset_ibov,4,-40.164222413130126
drop_setor_externo__imoveis,4,1,asset_ibov,5,-43.811198475582046
drop_setor_externo__imoveis,4,1,asset_ibov,6,-49.525852800575734
drop_setor_externo__imoveis,4,1,cambio_usd,0,0.21248388721862418
drop_setor_externo__imoveis,4,1,cambio_usd,1,0.23691719617898088
drop_setor_externo__imoveis,4,1,cambio_usd,2,0.13921246935933104
drop_setor_externo__imoveis,4,1,cambio_usd,3,0.16429043921129477
drop_setor_externo__imoveis,4,1,cambio_usd,4,0.1428294673534099
drop_setor_externo__imoveis,4,1,cambio_usd,5,0.06461627094823146
drop_setor_externo__imoveis,4,1,cambio_usd,6,0.0631517250963184
