p,variable,h,point,lo68,hi68,lo90,hi90
6,yield_10y,25,-0.001540932961017092,-0.003978204404596711,0.0015197963191830675,-0.006381068868830581,0.004045478205205816
6,yield_10y,26,-0.0018902327334797276,-0.004379839069405011,0.001207122333850503,-0.006849091543551177,0.003556140717914235
6,yield_10y,27,-0.002213393122279594,-0.004679420393458736,8.266750682481617e-4,-0.007242917157768159,0.0035412846602488604
6,yield_10y,28,-0.0025105806798586677,-0.005040248173297295,4.7295541792787184e-4,-0.007660370312203494,0.003096555506227372
6,yield_10y,29,-0.002778959490001557,-0.005364195479757627,1.684768330789845e-4,-0.007977915019992291,0.002774151163328634
6,yield_10y,30,-0.0030182241185203384,-0.005639694169299281,-3.961508705835953e-5,-0.008318039387995938,0.0023708240770372014
6,yield_10y,31,-0.0032287843252018257,-0.005873804491177188,-1.6179354873890208e-4,-0.00864786600584175,0.002119631761346395
6,yield_10y,32,-0.0034091450524583377,-0.005998684600951146,-3.713583630159612e-4,-0.00876870070420652,0.0018978719424992774
6,yield_10y,33,-0.003559275854891737,-0.006263711429667501,-5.68811409487579e-4,-0.008835265879165909,0.0016986317073495424
6,yield_10y,34,-0.0036798840861953885,-0.0064433580458853924,-6.711083207174749e-4,-0.008923391301606898,0.0016088481813817607
6,yield_10y,35,-0.003771066956170924,-0.006494243271485596,-7.775402681206936e-4,-0.009237665988264388,0.0013242615778246382
6,yield_10y,36,-0.0038337388778822757,-0.006664130536968665,-8.824529327884727e-4,-0.009329465623887655,0.0011444093202547523
6,yield_10y,37,-0.0038691261913282753,-0.006674538276856552,-9.768467765549028e-4,-0.009441932004064799,8.158072158911208e-4
6,yield_10y,38,-0.003878153010867189,-0.006712932188398552,-8.899817959273059e-4,-0.00956759815773044,6.60261688599626e-4
6,yield_10y,39,-0.0038621162676446357,-0.006525902990503041,-8.535712575302386e-4,-0.009689597916692213,5.894817580304986e-4
6,yield_10y,40,-0.0038225339618324175,-0.006523108807086902,-8.009691498892822e-4,-0.009540032762995782,5.707099189234993e-4
6,yield_10y,41,-0.0037608908760555144,-0.006490294598787956,-7.977716697963214e-4,-0.009569515923083834,5.296721226810199e-4
6,yield_10y,42,-0.0036788488250767606,-0.006485724978697089,-7.39310843038311e-4,-0.009573862177751675,5.258776859236723e-4
6,yield_10y,43,-0.0035781185373888703,-0.0064104049139169055,-6.279653697827824e-4,-0.009490941490477058,6.267813426597274e-4
6,yield_10y,44,-0.0034603833237214945,-0.006373477723163343,-5.90425598461793e-4,-0.009428669470737339,7.009325030639062e-4
6,yield_10y,45,-0.0033274057702091346,-0.0061897189594561745,-5.669696094394836e-4,-0.009350395261865672,7.777153373549891e-4
6,yield_10y,46,-0.0031809589679172245,-0.00623450289223576,-4.85254951996831e-4,-0.009142007125626067,8.440558322052066e-4
6,yield_10y,47,-0.003022790332716887,-0.006097678955727527,-4.1410224251519674e-4,-0.008969307013192956,9.301715150838313e-4
6,yield_10y,48,-0.002854656196199978,-0.00599160209269608,-3.3421119226644306e-4,-0.008813292292665406,0.001050658642916699
6,cambio_usd,0,0.13456681162899217,0.08887208709243573,0.15030498510001697,0.06940641517685874,0.18017561583988623
6,cambio_usd,1,0.15904782705158618,0.09602119446641738,0.18896638243035235,0.06733763850169903,0.23084769129765295
6,cambio_usd,2,0.16659905397840638,0.08700250651275471,0.199979123976871,0.053866335222626134,0.24735157552003412
6,cambio_usd,3,0.18338795314347173,0.09321928726790117,0.21607204429279545,0.05229962710984846,0.2657386812125782
6,cambio_usd,4,0.17234165132432797,0.08003500193799482,0.20618146315153263,0.037180820941956114,0.25537963739607333
6,cambio_usd,5,0.15336347298623887,0.0614882982941795,0.19568309681308876,0.012032220494918654,0.2453735049871132
6,cambio_usd,6,0.1508529857117566,0.05376853199981345,0.19990987995928317,0.007636476289706317,0.25080520660711997
6,cambio_usd,7,0.14346022188782276,0.04083736764991254,0.19194750652189854,-0.0028511910902428643,0.24794988839049842
6,cambio_usd,8,0.12692837116056777,0.023048225100513905,0.18044207490382086,-0.01935114433603336,0.23422662780297687
6,cambio_usd,9,0.11140736458700268,0.012567408497670391,0.16359980923629902,-0.0340913806645705,0.2200017103839792
6,cambio_usd,10,0.09472751695690049,-0.0017200240061282237,0.14601549780355544,-0.049004956487193795,0.21174129482513665
6,cambio_usd,11,0.0771090868065944,-0.01722841432737671,0.13301346820950613,-0.06518778655092917,0.1942552583245833
6,cambio_usd,12,0.06097668606276723,-0.030388996820905997,0.12414487541610174,-0.07513171946180078,0.18634911763995102
6,cambio_usd,13,0.04415581287758469,-0.04644406260918385,0.10879589909220326,-0.08896508828569481,0.16866539640123507
6,cambio_usd,14,0.02766049498298151,-0.059246049951628854,0.09098883792531685,-0.10205279986292319,0.14959845979489855
6,cambio_usd,15,0.012402586860274921,-0.07178189452220944,0.07688503684608373,-0.11712520742187865,0.13628743626504275
6,cambio_usd,16,-0.0025284504592129266,-0.08352267096281785,0.06376549720663464,-0.13069399926462236,0.12681390780851876
6,cambio_usd,17,-0.015949038702710985,-0.0952252728142307,0.04979548250366455,-0.1446001037169641,0.11071586939539707
6,cambio_usd,18,-0.027658781473302075,-0.10391183565493801,0.038930777972699185,-0.15375390919299214,0.10137298011896441
6,cambio_usd,19,-0.038775976374016335,-0.11269658150291627,0.028718231067016528,-0.16356428115600483,0.09104494387168906
6,cambio_usd,20,-0.04893039441384343,-0.12089218695031871,0.021290905499035083,-0.17285220955230327,0.08114336469385153
6,cambio_usd,21,-0.057845747704919244,-0.12552101853379885,0.014110217601198596,-0.1811501741439755,0.07038047549955674
6,cambio_usd,22,-0.06587386251031314,-0.13287658496932964,0.006144947885693037,-0.18792756642715314,0.06331289154052658
6,cambio_usd,23,-0.07289856430368793,-0.14023836178745777,0.0030401597214337905,-0.19378761025878638,0.05560903774668976
6,cambio_usd,24,-0.07888125664656923,-0.1460776325557039,-0.0015173181710681004,-0.20143888301143206,0.04891125131032007
6,cambio_usd,25,-0.08401884381585255,-0.15204875261253428,-0.0024685275308003025,-0.2057523456602532,0.038480005782614346
6,cambio_usd,26,-0.08829427287088619,-0.15604548828046372,-0.005429240558210069,-0.21115273858384076,0.04066466222670162
6,cambio_usd,27,-0.09169945080391419,-0.15720193207783728,-0.007660574624610532,-0.21717777190505005,0.03706289169166253
6,cambio_usd,28,-0.09428982656481542,-0.15631493085759948,-0.00814355132255241,-0.2215679898579158,0.0332089197029643
6,cambio_usd,29,-0.09606286990994907,-0.15651027986953198,-0.009883294044095322,-0.22368794504803213,0.03163698853181718
6,cambio_usd,30,-0.09706577851739491,-0.1548829177342248,-0.011453555665943855,-0.2257594440536827,0.03123234239126401
6,cambio_usd,31,-0.0973617901857417,-0.15504596447592955,-0.011073538829681056,-0.22658181174248676,0.03166618535281276
6,cambio_usd,32,-0.09696695778042667,-0.15430483031943998,-0.011831778075621458,-0.22498021811462382,0.033874387764625036
6,cambio_usd,33,-0.0959214989848744,-0.15149901505062777,-0.01083954647000905,-0.2255067910124672,0.034187560398858806
6,cambio_usd,34,-0.09427848192667063,-0.14865218313398484,-0.009944333650343013,-0.2238416188155428,0.033285389675065974
6,cambio_usd,35,-0.0920746245654297,-0.144246364025121,-0.008228171049400558,-0.2228536116004291,0.0329231585584039
6,cambio_usd,36,-0.08936140407849315,-0.14221070656290768,-0.005959256225112858,-0.21972643987746615,0.0324473693502774
6,cambio_usd,37,-0.08619584024233282,-0.14008326405267787,-0.003430782980536367,-0.2186469485981891,0.032846006106418496
6,cambio_usd,38,-0.08262448125509998,-0.13473569515226377,-4.865348659603066e-4,-0.21252809301855974,0.034396468271784
6,cambio_usd,39,-0.07869771117943246,-0.13162370156688563,0.002173349079440943,-0.2112503749652165,0.03613412915549975
6,cambio_usd,40,-0.07446819309146795,-0.12756864677298352,0.0051147650346574,-0.20156306757431516,0.04025718626871616
6,cambio_usd,41,-0.06998517332870555,-0.12518055400722802,0.006915168304191252,-0.19847970757423208,0.04632106186461409
6,cambio_usd,42,-0.06529875134159625,-0.12077631415595544,0.010579998930356087,-0.19944448427564537,0.051913846787486964
6,cambio_usd,43,-0.06045745192366194,-0.11876453933333701,0.013401941736897986,-0.19775778711717965,0.05585020605817243
6,cambio_usd,44,-0.05550624289767368,-0.11687346339406732,0.01646745581581247,-0.19521532325958268,0.059642376427445416
6,cambio_usd,45,-0.050488858577501045,-0.11362016124164336,0.01877233828059834,-0.1885638388304383,0.06332506444934952
6,cambio_usd,46,-0.045446678575275366,-0.1077256333970669,0.023956258976572456,-0.18296417706875673,0.06680900920146302
6,cambio_usd,47,-0.0404180627608942,-0.10270074940569886,0.030199586019739492,-0.1766489193998571,0.07037266153808376
6,cambio_usd,48,-0.03543923631312506,-0.09898171516098439,0.03487686918546787,-0.16739086350629384,0.07426178548553844
6,embi_perc,0,0.20830023538107256,0.1635971860151378,0.2885580777414901,0.12996887524737288,0.35087053736356894
6,embi_perc,1,0.2191345869765402,0.15359169253319274,0.3051993933469536,0.10942212400513798,0.371883936152404
6,embi_perc,2,0.18818319949544804,0.11227214376811748,0.27585334464321565,0.06275615592748263,0.3427472955336759
6,embi_perc,3,0.24774382665163328,0.15191831230991915,0.33298299452505725,0.09713351071428022,0.4070271732656112
6,embi_perc,4,0.2229652695589228,0.1255633595942291,0.29967694973616926,0.061045507665471926,0.3707069152256631
6,embi_perc,5,0.20671950857529953,0.10670020598059501,0.28669036719270474,0.0371260196638876,0.3569193444711898
6,embi_perc,6,0.2063446803612155,0.10415479505989826,0.2978037637517579,0.04149160696963208,0.3745925213592728
6,embi_perc,7,0.1951421642218202,0.09288513359845801,0.2776178975905,0.03919675437267871,0.3577040368966281
6,embi_perc,8,0.16911887697805417,0.07171077258863327,0.24993121487731326,0.019807237000049382,0.33185476697631666
6,embi_perc,9,0.14756452074290846,0.05611788706396376,0.23245815866979538,0.008597834488310224,0.3073640353638122
6,embi_perc,10,0.12492964027562056,0.03571971332687006,0.21035695246808983,-0.007936981446691771,0.2848252883722456
6,embi_perc,11,0.10479238978651735,0.01896352146082872,0.1950749623765936,-0.02719090621412008,0.2698696250490432
6,embi_perc,12,0.08647748490428261,0.006838934133920306,0.18330068071367214,-0.043999846636470684,0.2539311877000487
6,embi_perc,13,0.06635666966390275,-0.010504062472835474,0.16572975531806583,-0.057878836916372925,0.2346070060376188
6,embi_perc,14,0.04807146742944417,-0.025675609600644883,0.14650410307677017,-0.07580178452757498,0.2163613330616143
6,embi_perc,15,0.03228911575007987,-0.039122742002005946,0.13296696367525618,-0.08858063512874224,0.2031904563539861
6,embi_perc,16,0.016285585383004328,-0.05694990304049673,0.11902283643764516,-0.1044577346820196,0.18928368183370706
6,embi_perc,17,0.0024919878049121757,-0.06761075160452279,0.10542925633765447,-0.11614341204305653,0.17278281993355862
6,embi_perc,18,-0.00940819182546767,-0.077755238076387,0.0953873117492141,-0.12813079302928462,0.16038294321786048
6,embi_perc,19,-0.021388249903218793,-0.09036836286695746,0.07990054352736344,-0.14332016596828512,0.14955974686090182
6,embi_perc,20,-0.0325190150081044,-0.09894506187814307,0.06635055990689956,-0.15875524752946701,0.1423010082432709
6,embi_perc,21,-0.04233680246440289,-0.10795041364771128,0.0562124952616015,-0.16927398908474833,0.13404632689844265
6,embi_perc,22,-0.05149241464365049,-0.11891479126907199,0.04638833433372446,-0.17968511315336075,0.11802227979803068
6,embi_perc,23,-0.05975900329536524,-0.1256628974120034,0.04088280808139415,-0.18969431130090073,0.11009993761585496
6,embi_perc,24,-0.06713279183018869,-0.13384793879312504,0.034093224917732555,-0.2012349022088595,0.10265642817766582
6,embi_perc,25,-0.07381439420879579,-0.14681752717559,0.026923725802974634,-0.2122220563624646,0.09323310397849079
6,embi_perc,26,-0.07966763875968061,-0.1525077150783628,0.019359100041382016,-0.21838974123971217,0.08390205097211788
6,embi_perc,27,-0.08466905185874275,-0.1599781363366204,0.012839849916904225,-0.22604490076387582,0.07324441384407722
6,embi_perc,28,-0.08885845019963137,-0.16562606354861292,0.007862560572020071,-0.23550791387649903,0.0673073657961128
6,embi_perc,29,-0.09217702393534953,-0.16984096577163788,0.002361730314863124,-0.24280354643260282,0.06122468538694378
6,embi_perc,30,-0.09468639993424685,-0.171854912570426,-0.0030069350973166513,-0.24664109480814594,0.05561248145705956
6,embi_perc,31,-0.09643541193039987,-0.17232621645909427,-0.003322222035194641,-0.254053329872716,0.05298194865368866
6,embi_perc,32,-0.09739552168824872,-0.17609994010591107,-0.005800864008245115,-0.2564456127355477,0.04787883877725658
6,embi_perc,33,-0.09760457075845505,-0.1815620908423747,-0.008087876949932543,-0.25657874084307103,0.04332996161134305
6,embi_perc,34,-0.09711740317156514,-0.18145584034251783,-0.00796184118092458,-0.2567581496396378,0.04030634094257516
6,embi_perc,35,-0.095960025715649655,-0.1792849547474786,-0.008230046409902929,-0.25805990496351344,0.035750783227778554
6,embi_perc,36,-0.09418670928287945,-0.17757857801213026,-0.007352569027463281,-0.2588365108261419,0.031182525694493205
6,embi_perc,37,-0.09185548348723825,-0.17565655420383638,-0.006108132141995274,-0.25722964425562084,0.03223839842864704
6,embi_perc,38,-0.08900955600605365,-0.17341398412988127,-0.006847645585655061,-0.25380037196042415,0.03602432644669196
6,embi_perc,39,-0.0857024406131162,-0.16996083202263004,-0.007143311078374578,-0.2572940739661722,0.03118125728252673
6,embi_perc,40,-0.08199057809870539,-0.16837034218137528,-0.005978114236799591,-0.2542053368261096,0.035195002655949485
6,embi_perc,41,-0.07792634790889917,-0.16476764610441716,-0.004309417845622063,-0.2544115935818026,0.03703646348217383
6,embi_perc,42,-0.07356492426903585,-0.15874300455339865,-0.0011369643455684676,-0.25188838864389107,0.03764015224202435
6,embi_perc,43,-0.06895858288858304,-0.15735248845393673,0.0011501142964215685,-0.2520011952896138,0.04012442847778554
6,embi_perc,44,-0.06415603237285684,-0.154191565889583,0.003808423084886281,-0.24419370627277484,0.04632732381123825
6,embi_perc,45,-0.05920642418287357,-0.14782353189719882,0.006831436902485174,-0.240892054540259,0.052093965499050085
6,embi_perc,46,-0.05415627572315905,-0.1449827894562032,0.008947720738860365,-0.23249359408794454,0.05344893773079703
6,embi_perc,47,-0.04904904694590548,-0.14130768261502596,0.012116687548075416,-0.22928302366124786,0.05713942279147021
6,embi_perc,48,-0.04392668168081702,-0.13670197974413972,0.01598573038904834,-0.22648040964651855,0.06429917519918008
6,cds_5y,0,26.95057094121927,20.908583875598246,34.40510826048967,17.333109279942633,40.852594185400555
6,cds_5y,1,29.660126259188093,20.474162288420946,37.91833377399458,16.458632484301155,45.30093783175824
6,cds_5y,2,27.767374270587936,16.828395866733356,35.118027151310585,11.060106285902467,43.31948409751408
6,cds_5y,3,34.56077547496799,21.48258752801014,41.50362058082534,14.783977433910376,50.350721871004694
6,cds_5y,4,31.748880946437023,18.047420807721995,38.19330900432137,10.248402909426618,47.56383954953103
6,cds_5y,5,29.617168776920693,15.459884629365407,36.71179724897944,7.712180942796484,45.55434720082802
6,cds_5y,6,29.64155724513762,15.200376530539916,38.43053901169422,8.354961958133629,47.59828206871985
6,cds_5y,7,28.22697580585925,13.981874924894363,36.41174313399121,7.805641785881977,46.95737929617273
6,cds_5y,8,25.139309640581004,10.966701153713887,33.578357771063324,5.379048094203738,44.15200516032086
6,cds_5y,9,22.504436908577095,9.30728992554366,31.315162452427074,4.078793846203338,41.71848032062228
6,cds_5y,10,19.686947222055327,7.186037878670835,28.6303358365268,1.3100291847576968,38.33323503916733
6,cds_5y,11,17.073885555137593,5.049383941485369,26.857333783989816,-0.6947973878176844,36.148112874042106
6,cds_5y,12,14.69743911149423,2.8772394560664356,25.308406812769967,-2.125793433086367,35.06066585532996
6,cds_5y,13,12.093390447857189,0.8573950472615861,23.564256152498785,-4.4711220315664315,33.33121425640784
6,cds_5y,14,9.658365616253143,-1.1765977768993106,20.935680047010642,-7.147506000724529,31.125924732028366
6,cds_5y,15,7.482147384895585,-2.843267322709872,19.108896574900093,-8.99884114583346,28.525852562758125
6,cds_5y,16,5.2673217717547685,-5.085795557558617,17.168642634756722,-11.524544629482358,26.76646532595748
6,cds_5y,17,3.2957949156994433,-6.785900316261131,15.731153918556126,-13.095599947940785,24.962032516077592
6,cds_5y,18,1.5404309043366613,-8.258524154691342,13.913263103468571,-15.038307531718544,23.85872875911413
