variant,sample,response,horizon,point,lower_68,upper_68,lower_90,upper_90
add_imoveis,full,yield_5y,31,-0.005400602476099173,-0.008779435084609008,8.49257021926158e-4,-0.01629837189405024,0.004164284052733993
add_imoveis,full,yield_5y,32,-0.005226124944562862,-0.00855187834632459,7.727221128226378e-4,-0.016185499009116616,0.00409746853886021
add_imoveis,full,yield_5y,33,-0.004999546316121187,-0.008376278089883584,9.209798993560165e-4,-0.015728183288369176,0.004296763579118123
add_imoveis,full,yield_5y,34,-0.004808423364478244,-0.008329375227136183,0.0010751824372382483,-0.015276579805397447,0.004129721796412005
add_imoveis,full,yield_5y,35,-0.004622914021754497,-0.008078701685908872,0.0011785606746228228,-0.014973114644674011,0.004069578110227417
add_imoveis,full,yield_5y,36,-0.00440124860835877,-0.0076963284720237375,0.0012814172852388189,-0.01441779255776846,0.003962948563839853
add_imoveis,full,yield_5y,37,-0.004196745775124441,-0.007352295681501766,0.0014085324748900406,-0.014098295043293007,0.004068757218211516
add_imoveis,full,yield_5y,38,-0.003990842398134255,-0.007162624802582533,0.0015977522408344258,-0.013286883089157785,0.004225830186582108
add_imoveis,full,yield_5y,39,-0.0037566616461646787,-0.006829687263433536,0.0018022856580190158,-0.012798544523323255,0.00421581730443164
add_imoveis,full,yield_5y,40,-0.003533542840051242,-0.006663560191273985,0.0020508361217892617,-0.01189695713229924,0.00443599857581062
add_imoveis,full,yield_5y,41,-0.003306418453424838,-0.0060490842911192725,0.0022988248368552705,-0.011360266385999941,0.004283835972901048
add_imoveis,full,yield_5y,42,-0.003057448071235745,-0.005692566762765232,0.0023380799317234656,-0.010984913734783235,0.004468194941929889
add_imoveis,full,yield_5y,43,-0.0028146190442055632,-0.005321489703264762,0.0024945162183736256,-0.010114569406252622,0.004926174960727164
add_imoveis,full,yield_5y,44,-0.002567921940407541,-0.004878300577562016,0.002465547002242524,-0.009579883546188548,0.005211223468220843
add_imoveis,full,yield_5y,45,-0.002308162781958728,-0.004517833126142297,0.002672357611781363,-0.009088445256087561,0.005546315111994993
add_imoveis,full,yield_5y,46,-0.002054307162232847,-0.004229311929032025,0.002849107724106075,-0.008595537175228422,0.005972145751737825
add_imoveis,full,yield_5y,47,-0.001800442937869367,-0.003960861899767605,0.0029807951678873573,-0.008421919370400082,0.006375543666950676
add_imoveis,full,yield_5y,48,-0.0015423200665270354,-0.0037088589498369723,0.0031519224493533476,-0.007946685374084753,0.006636842430398634
add_imoveis,full,asset_ibov,0,-3.0242430965453133,-8.870414693693615,0.31418779545682407,-13.637095504739936,4.245802859376929
add_imoveis,full,asset_ibov,1,-5.3127358481564055,-13.207946019864718,-0.6425312009230368,-19.240392725165748,5.882942591625805
add_imoveis,full,asset_ibov,2,-2.7101383777220893,-10.925482373395251,3.9014667391665148,-16.238247329223654,12.287375116367517
add_imoveis,full,asset_ibov,3,-1.2453585795711313,-10.13360379141952,6.9365526896542375,-16.14897037200114,15.924720809037956
add_imoveis,full,asset_ibov,4,0.23679829553379644,-9.66898591201866,10.219535710707122,-16.04099263091794,20.382776433441023
add_imoveis,full,asset_ibov,5,2.1465356050833058,-8.800470133108643,13.87658204418256,-15.827572038881053,25.747942753578247
add_imoveis,full,asset_ibov,6,3.834998993412765,-8.453580001448186,16.310986869388923,-15.654524787168768,29.539325167149855
add_imoveis,full,asset_ibov,7,4.995771389614663,-8.323496883124415,17.6770541215347,-17.320361819420164,34.082166750518645
add_imoveis,full,asset_ibov,8,7.3694172537931895,-7.657545491932416,21.299637286430876,-16.936283525046765,37.51012267323453
add_imoveis,full,asset_ibov,9,9.24552913067861,-7.231399022709075,24.238252838352317,-17.470704451296086,42.46457699192849
add_imoveis,full,asset_ibov,10,10.650236321696715,-7.153938535703086,26.54086378005008,-18.07527638054038,47.71174847943493
add_imoveis,full,asset_ibov,11,12.78856155711292,-6.4284657077925935,29.21824833020379,-17.346086353756576,53.96118737130875
add_imoveis,full,asset_ibov,12,14.90087840562961,-5.7252790089477985,32.180611397942485,-16.799631457099863,58.70497157227183
add_imoveis,full,asset_ibov,13,16.502673988922556,-5.630766179047356,34.446358020829706,-17.22511126538357,60.49241458152838
add_imoveis,full,asset_ibov,14,18.41068157107777,-4.957382949292142,37.115541940074706,-17.65007743214479,65.23787494096655
add_imoveis,full,asset_ibov,15,19.893183282942317,-4.849707986591585,39.40142530790072,-18.739545255152883,69.32812883528622
add_imoveis,full,asset_ibov,16,20.872055392359933,-4.883406581549596,41.633193422387514,-19.230672981127622,70.40894382153174
add_imoveis,full,asset_ibov,17,22.020999501036567,-5.148712808851221,43.446011243211224,-20.135102587004386,70.43441796749072
add_imoveis,full,asset_ibov,18,23.008570533248193,-5.493737712895318,44.81521417769349,-20.52484850313917,74.48451520717236
add_imoveis,full,asset_ibov,19,23.69612536678748,-5.3779108195109595,45.39502966238697,-20.730283221465545,75.3957393052305
add_imoveis,full,asset_ibov,20,24.45256712077788,-5.514480755017285,46.725223107405554,-21.086564956544898,78.07078030858474
add_imoveis,full,asset_ibov,21,24.94834211031601,-5.413232181658544,47.99237585648945,-21.543271997252425,78.41945146211047
add_imoveis,full,asset_ibov,22,25.203071998363342,-5.604401778228237,49.3165839244099,-21.975708061427454,77.61687882452037
add_imoveis,full,asset_ibov,23,25.477856524600934,-5.787520594628591,50.51431916274097,-22.85574221652723,78.86433301182349
add_imoveis,full,asset_ibov,24,25.592043624578103,-5.79824955540727,50.662384591034176,-23.629773701333473,80.0043106998969
add_imoveis,full,asset_ibov,25,25.549902967096905,-6.278926354754287,50.702629924979306,-25.93693713562145,81.94509870219154
add_imoveis,full,asset_ibov,26,25.512855362204245,-6.416129480433082,50.95731736067815,-26.763267739135824,81.28752188712821
add_imoveis,full,asset_ibov,27,25.362202065696195,-6.517730996903982,52.11241011707422,-29.27346726686884,80.26880253169467
add_imoveis,full,asset_ibov,28,25.10663391729256,-6.844128009972363,52.10762027625196,-29.08439876985437,80.83658806515254
add_imoveis,full,asset_ibov,29,24.851983986371767,-7.414569852727472,53.01127616161756,-28.983579876701107,82.68418238666167
add_imoveis,full,asset_ibov,30,24.522339729016483,-7.340424894809791,53.67814178434545,-28.378192003283647,85.108071971498
add_imoveis,full,asset_ibov,31,24.11463050625324,-7.799047906421401,53.489830396171484,-28.05243542805469,84.10264139559698
add_imoveis,full,asset_ibov,32,23.700418876315933,-8.113320181307012,53.113822568816325,-28.973314946512314,84.75852223166689
add_imoveis,full,asset_ibov,33,23.22706500609618,-8.561244198639464,52.67878029818634,-31.49756787540903,83.99423031696969
add_imoveis,full,asset_ibov,34,22.701169447860195,-8.757174238487806,53.04675530898496,-32.83652002836133,84.30080329749033
add_imoveis,full,asset_ibov,35,22.165325749488613,-9.126994173599208,53.92724879675562,-34.09329516988238,83.78174292543854
add_imoveis,full,asset_ibov,36,21.58077241693094,-9.782345885725551,53.86667105831967,-35.11257119671872,84.60238637321038
add_imoveis,full,asset_ibov,37,20.953547087203177,-10.134167129599923,54.07779508469097,-36.086631110662,85.24213662852809
add_imoveis,full,asset_ibov,38,20.31110179847941,-10.158772605280404,54.246032054131064,-37.318945364604076,85.06160082648944
add_imoveis,full,asset_ibov,39,19.630273078230157,-11.263540452777542,54.07868559675606,-38.448939645801396,84.29774331442133
add_imoveis,full,asset_ibov,40,18.917325254569995,-11.648634742120949,54.46093755540263,-38.97196464951289,84.28921571037725
add_imoveis,full,asset_ibov,41,18.189894489975774,-12.11578875613361,53.14895245832773,-39.568330451840325,83.11216500201856
add_imoveis,full,asset_ibov,42,17.43430838488232,-12.827157755364697,52.96412535437799,-41.33623606490572,83.06282318309206
add_imoveis,full,asset_ibov,43,16.655444848539553,-13.555880836867962,52.37402653927765,-41.237823492364065,83.78601872727981
add_imoveis,full,asset_ibov,44,15.866830393376738,-14.023282208469404,51.73449920952319,-41.80804001727312,84.03664972814069
add_imoveis,full,asset_ibov,45,15.06168303136901,-14.499555395919378,51.6638188242015,-42.40544240729672,84.96505334464877
add_imoveis,full,asset_ibov,46,14.245433135669872,-14.231037098772163,51.59837476595749,-43.87646506755962,84.59278055896505
add_imoveis,full,asset_ibov,47,13.428431872414242,-14.20555668991893,51.543348444960856,-44.139535481490135,86.02632665959837
add_imoveis,full,asset_ibov,48,12.607622881850688,-14.246241433112736,50.586008827037986,-45.20792530918598,85.22164504034029
add_imoveis,full,cambio_usd,0,0.2193284001470606,0.15106798693932993,0.35225138026045466,0.10426924854319465,0.5026440622778364
add_imoveis,full,cambio_usd,1,0.2812972095861714,0.1848890925062555,0.42928357122036964,0.13433216547695295,0.6361489538117167
add_imoveis,full,cambio_usd,2,0.24637470491749677,0.14050103680959608,0.3991054750914229,0.07712028895232437,0.5691960998418063
add_imoveis,full,cambio_usd,3,0.21952778440591403,0.10425497046623525,0.3703700050370577,0.042813912360300174,0.5055929537021436
add_imoveis,full,cambio_usd,4,0.1891770690495007,0.06327752506095019,0.3259872344599328,-0.001282876692466337,0.4791415432099586
add_imoveis,full,cambio_usd,5,0.11720582522518415,9.655990997366739e-4,0.23749777300637612,-0.09345495051810204,0.3616719648218112
add_imoveis,full,cambio_usd,6,0.11268206842414742,-0.006869042920872021,0.2322284535113945,-0.10728843616753396,0.3645270481679211
add_imoveis,full,cambio_usd,7,0.10802578453221609,-0.024196644344139207,0.22957250949970737,-0.11945660322239537,0.34750372274762836
add_imoveis,full,cambio_usd,8,0.06240418518498896,-0.07779105177774767,0.17863341421245743,-0.16617144620355204,0.2944522515381301
add_imoveis,full,cambio_usd,9,0.043496616797302996,-0.09017888453756372,0.15565869037092808,-0.16946644901604457,0.266945141093313
add_imoveis,full,cambio_usd,10,0.023185734118246478,-0.10206845848275509,0.13397228510235024,-0.1920550717793472,0.23957893132333902
add_imoveis,full,cambio_usd,11,-0.002545413951832639,-0.1324177059115175,0.10784083294264141,-0.2223207265201478,0.21130183534708594
add_imoveis,full,cambio_usd,12,-0.01163878725641833,-0.1419127573473672,0.09777037122033477,-0.22358128740329367,0.21379075835777725
add_imoveis,full,cambio_usd,13,-0.03708995778160111,-0.16275342853182367,0.06788755651526526,-0.24892534695112786,0.19873022505320553
add_imoveis,full,cambio_usd,14,-0.0584651685670462,-0.17886602935365128,0.04633774531418169,-0.27034170193582324,0.17201982069100533
add_imoveis,full,cambio_usd,15,-0.06509941751256164,-0.18569169978072572,0.039773251241724754,-0.28795674654421793,0.16188073237652834
add_imoveis,full,cambio_usd,16,-0.07387974651447234,-0.19075546920718775,0.03804353763621054,-0.28442792556878055,0.15920806640129267
add_imoveis,full,cambio_usd,17,-0.08288716375632187,-0.19548494505070793,0.0263163585642939,-0.2939859840843553,0.12980055436648524
add_imoveis,full,cambio_usd,18,-0.08250166818803843,-0.19819883116005982,0.024717555580001896,-0.2917128766561427,0.13318672909972995
add_imoveis,full,cambio_usd,19,-0.08234399667664578,-0.1968600041225484,0.023512970606265036,-0.28727032511402795,0.1303362022138594
add_imoveis,full,cambio_usd,20,-0.08322773897981599,-0.1948755063322588,0.02150610068607936,-0.2866474914488519,0.12004511871594327
add_imoveis,full,cambio_usd,21,-0.07715385888906585,-0.19317498905388436,0.028168105588220537,-0.29163491729457974,0.12004265365307314
add_imoveis,full,cambio_usd,22,-0.07053662489114154,-0.18888381728842163,0.027294304102712927,-0.305531914249135,0.11951022985112321
add_imoveis,full,cambio_usd,23,-0.0650412467194231,-0.1817604651687436,0.029398975271125012,-0.3021259504389001,0.12176357819369876
add_imoveis,full,cambio_usd,24,-0.05658946822956138,-0.1751135467360351,0.03539117252841208,-0.2988719642295558,0.13286135964812448
add_imoveis,full,cambio_usd,25,-0.04940109144578452,-0.1666616357550189,0.04365969387425414,-0.29257386821878845,0.13896834521489185
add_imoveis,full,cambio_usd,26,-0.041810101671209916,-0.15822043408039949,0.04764085892837658,-0.29351693427150227,0.13847198514655412
add_imoveis,full,cambio_usd,27,-0.032084160431075905,-0.15029054992520502,0.05323180758108584,-0.2865223400246335,0.1446645955512985
add_imoveis,full,cambio_usd,28,-0.023503702002610864,-0.1426001893063321,0.06198756931138586,-0.2796459272746464,0.15358507010065356
add_imoveis,full,cambio_usd,29,-0.015145052010546342,-0.1361140705001566,0.0639143173134129,-0.264316787313942,0.16357368659130028
add_imoveis,full,cambio_usd,30,-0.005816354791115743,-0.12803566512314868,0.07576176800878875,-0.260641231224198,0.17172321391977385
add_imoveis,full,cambio_usd,31,0.002459496021155917,-0.12005317196601564,0.07912994793745509,-0.23899372417960352,0.1788913093482588
add_imoveis,full,cambio_usd,32,0.010093323767065385,-0.11208242300916546,0.08198438986128562,-0.22181071922731244,0.18024288833088067
add_imoveis,full,cambio_usd,33,0.01806647739577844,-0.10479116651835435,0.0891797354793988,-0.21284824798340857,0.18388989160605448
add_imoveis,full,cambio_usd,34,0.025219334066722644,-0.09786421078186203,0.09421987493688157,-0.1958988584219109,0.18598390896831687
add_imoveis,full,cambio_usd,35,0.03168031527132299,-0.0904388791677479,0.09701451375303922,-0.1739983046194765,0.1849214357189765
add_imoveis,full,cambio_usd,36,0.038154797906694154,-0.0803246035532476,0.09995250861471451,-0.161571859412409,0.18735488939869324
add_imoveis,full,cambio_usd,37,0.04396139318209777,-0.07039731782279324,0.10298153087155881,-0.15102831123083127,0.1863469864571715
add_imoveis,full,cambio_usd,38,0.049274602885470684,-0.06343616996013744,0.10606664748922698,-0.1432777846704101,0.19023411149576222
add_imoveis,full,cambio_usd,39,0.054417575775560785,-0.0578457593932487,0.11291536056830613,-0.13527766520805348,0.2003430197059964
add_imoveis,full,cambio_usd,40,0.0588889898152852,-0.05501304969318698,0.1147463326816736,-0.1270215647481802,0.20234615074281728
add_imoveis,full,cambio_usd,41,0.06288998722200467,-0.04915085576540101,0.12065644880970307,-0.11656097097520245,0.20399403919215098
add_imoveis,full,cambio_usd,42,0.06663686049628847,-0.04269090512392658,0.12520469565836057,-0.10542116133763808,0.2055266277271034
add_imoveis,full,cambio_usd,43,0.06978807001926451,-0.037511771790681096,0.1258183525193184,-0.10082440316451431,0.21150770391104926
add_imoveis,full,cambio_usd,44,0.07248512063183854,-0.036532789348830225,0.12781938234590906,-0.10105695465181408,0.2145326144548167
add_imoveis,full,cambio_usd,45,0.07487060373451127,-0.0343617711206262,0.1309443760496486,-0.098274686385239493,0.22008208554055453
add_imoveis,full,cambio_usd,46,0.07672735737310948,-0.032408430682071915,0.1286516814354349,-0.09971385198403813,0.2340061160397521
add_imoveis,full,cambio_usd,47,0.07813569157354971,-0.0315021549352971,0.13107789761430444,-0.09310331859514907,0.23379808423836063
add_imoveis,full,cambio_usd,48,0.0791957509227845,-0.029297874841185276,0.1312050543480948,-0.09415257284999647,0.23231554458759326
add_imoveis,pre_covid,yield_6m,0,0.005,0.005,0.005,0.005,0.005
add_imoveis,pre_covid,yield_6m,1,0.004382602308694435,9.9370791055434e-4,0.005961094121856107,-0.005171782148172221,0.008928019516904489
add_imoveis,pre_covid,yield_6m,2,0.005413434604751636,0.0013452098743044112,0.0070619585922827065,-0.004785420994929956,0.01125370402630443
add_imoveis,pre_covid,yield_6m,3,0.007243720986743177,0.002176207698294858,0.008950424397895604,-0.004155258334497615,0.014289269154345903
add_imoveis,pre_covid,yield_6m,4,0.006394597134938759,2.778337865454148e-4,0.008752186602261828,-0.0058014099524809236,0.014865225582397055
add_imoveis,pre_covid,yield_6m,5,0.006142382525348911,-3.0468694843610366e-4,0.009322128552094118,-0.008762459211703792,0.017024138364922486
add_imoveis,pre_covid,yield_6m,6,0.006492489639243374,-0.0015018433645312313,0.009688374400001245,-0.010702892587787881,0.01567786191733958
add_imoveis,pre_covid,yield_6m,7,0.006340070099831813,-0.0022793194289034754,0.01020457861530774,-0.012576022286969472,0.017441345544465758
add_imoveis,pre_covid,yield_6m,8,0.006210030969448456,-0.0028933047225730797,0.01084917982996364,-0.013592923317775039,0.020240752370794472
add_imoveis,pre_covid,yield_6m,9,0.006311673217423818,-0.003519397607564166,0.011290672823574639,-0.015265008839973816,0.019939358842236347
add_imoveis,pre_covid,yield_6m,10,0.0067004251616983295,-0.0036392902529395685,0.012080280568226211,-0.015786003928145935,0.022753565650363693
