cell,var,h,level,tcode,point,ar_lo,ar_hi,set_type,casedummy,dm_lo,dm_hi,boot_lo,boot_hi
producao,fiscal_dlsp,1,0.68,1,-0.67648048,-0.88340519,-0.51315109,interval,1,-0.84464341,-0.50831755,-0.85424226,-0.49590517
producao,fiscal_primary_balance,1,0.68,1,-4515.8595,-6487.5247,-1941.5011,interval,1,-6576.6935,-2455.0256,-6815.5987,-197.76948
producao,expect_focus_ipca12m,1,0.68,1,0.16462541,0.10971844,0.20014694,interval,1,0.1242282,0.20502263,0.11530775,0.20144608
producao,expect_focus_selic_ny,1,0.68,1,0.55093924,0.47566489,0.61685509,interval,1,0.48650594,0.61537253,0.41277611,0.66625701
producao,expect_focus_pib_ny,1,0.68,1,-0.22398127,-0.25638714,-0.18832284,interval,1,-0.25507586,-0.19288668,-0.32164462,-0.13343673
producao,expect_focus_cambio_ny,1,0.68,1,0.093979364,0.058248793,0.13740546,interval,1,0.057947454,0.13001127,0.069389299,0.12435752
producao,epu_brazil,1,0.68,1,22.438324,11.934087,37.112523,interval,1,11.081645,33.795004,7.0314028,36.352108
producao,epu_canada,1,0.68,1,10.33124,4.7593406,15.115986,interval,1,5.6081857,15.054295,-11.585608,29.912608
producao,epu_chile,1,0.68,1,17.367429,11.676914,25.241967,interval,1,11.244203,23.490654,7.3691507,25.157106
producao,epu_china,1,0.68,1,0.88044242,-3.1599189,6.2985277,interval,1,-3.3993719,5.1602568,-7.949928,10.723222
producao,epu_germany,1,0.68,1,27.603536,19.590634,37.704821,interval,1,19.374004,35.833068,5.9187344,41.181701
producao,epu_india,1,0.68,1,4.4450959,1.4629964,8.666701,interval,1,1.1995199,7.6906719,0.086203299,8.5087648
producao,epu_russia,1,0.68,1,-2.0143019,-14.065986,15.142855,interval,1,-15.167714,11.139111,-22.195957,19.537949
producao,epu_us,1,0.68,1,8.2052177,1.433324,17.83205,interval,1,0.81956833,15.590867,-3.6406845,17.834679
producao,price_ipp,1,0.68,1,0.44866939,0.26678339,0.66409517,interval,1,0.26760193,0.62973684,0.2337136,0.58104985
producao,price_ipca,1,0.68,1,-0.0015965605,-0.13543996,0.088597942,interval,1,-0.10209988,0.098906763,-0.095128308,0.084775055
producao,price_ipca_difusao,1,0.68,1,0.51532889,-0.16572793,0.9961929,interval,1,-0.008144633,1.0388024,-0.13542382,1.079805
producao,price_core_ipca_dw,1,0.68,1,0.026816259,-0.018813399,0.057951792,interval,1,-0.0076618678,0.061294387,-0.01091127,0.059002268
producao,price_igp_m,1,0.68,1,0.18913361,0.072496522,0.2801527,interval,1,0.094884663,0.28338255,0.037027813,0.3161659
producao,price_ipc,1,0.68,1,-0.045816531,-0.18080528,0.045115302,interval,1,-0.14716068,0.055527616,-0.13619317,0.048592426
producao,price_core_ipc,1,0.68,1,0.0074693871,-0.014954589,0.022234045,interval,1,-0.0091746972,0.024113471,-0.010609335,0.021935111
producao,price_incc,1,0.68,1,-0.0048085463,-0.067169762,0.037273213,interval,1,-0.051667883,0.042050791,-0.05907146,0.037922558
producao,price_inpc,1,0.68,1,-0.015789959,-0.15774049,0.080153464,interval,1,-0.12253999,0.090960077,-0.11259457,0.078376199
producao,price_core_ipca_ex0,1,0.68,1,0.033292774,-5.5864213e-4,0.057929435,interval,1,0.0068765192,0.05970903,-0.0050891049,0.066505951
producao,price_core_ipca_ex1,1,0.68,1,-0.0033028287,-0.07665058,0.047901716,interval,1,-0.059361082,0.052755425,-0.059965774,0.054180606
producao,dlsp_exchange_adjustment,1,0.68,1,-12280.844,-27038.16,-657.47682,interval,1,-24260.975,-300.71253,-22339.633,212.20828
producao,expect_focus_fiscal_dlsp_ny,1,0.68,1,-0.26500856,-0.45060171,-0.014203127,interval,1,-0.46236048,-0.067656644,-0.4619618,-0.016522168
producao,expect_focus_fiscal_primary_balance_ny,1,0.68,1,-0.022215784,-0.077610366,0.019404766,interval,1,-0.066137516,0.021705949,-0.097306169,0.027368437
producao,expect_focus_fiscal_nominal_balance_ny,1,0.68,1,-0.15857872,-0.19064453,-0.13033588,interval,1,-0.18610625,-0.13105119,-0.24985643,-0.085613848
producao,cambio_eur,2,0.68,1,0.087927724,0.011940868,0.18286668,interval,1,0.010234459,0.16562099,0.036992545,0.13856041
producao,cambio_cny,2,0.68,1,0.017109465,0.0067598074,0.029674162,interval,1,0.0066783455,0.027540584,0.0098911798,0.024217425
producao,cambio_ars,2,0.68,1,0.0062049279,0.0041353804,0.0085847329,interval,1,0.004174908,0.0082349478,0.0025918767,0.0086912857
producao,cambio_inr,2,0.68,1,0.0013527171,4.8623828e-4,0.0024122412,interval,1,4.7626878e-4,0.0022291654,7.3016843e-4,0.0019553977
producao,cambio_usd,2,0.68,1,0.11876638,0.045752474,0.20905311,interval,1,0.044497539,0.19303523,0.06752866,0.16431107
producao,juros_selic,2,0.68,1,0.40364107,0.2988332,0.4760018,interval,1,0.32398106,0.48330107,0.296639,0.50188073
producao,yield_3m,2,0.68,1,0.0057742603,0.0046635517,0.0065162543,interval,1,0.0049438511,0.0066046696,0.0046364353,0.0066504783
producao,yield_6m,2,0.68,1,0.0070195292,0.0057349309,0.00789904,interval,1,0.0060472384,0.00799182,0.0056781906,0.008019489
producao,yield_1y,2,0.68,1,0.0081796574,0.0066031725,0.009349966,interval,1,0.0069371842,0.0094221306,0.0065239303,0.0095352774
producao,yield_2y,2,0.68,1,0.0085511134,0.0066795239,0.010115218,interval,1,0.0069860565,0.01011617,0.0065599353,0.010271516
producao,yield_5y,2,0.68,1,0.0074829092,0.0054137885,0.0095096631,interval,1,0.0056097041,0.0093561143,0.0055646341,0.00937079
producao,yield_10y,2,0.68,1,0.0064651911,0.0044897792,0.0084773605,interval,1,0.0046414927,0.0082888895,0.0046820186,0.0082982665
producao,base_monetary_base,2,0.68,4,-0.87263615,-1.4696059,-0.13550749,interval,1,-1.4773672,-0.26419329,-1.1476583,-0.026034243
producao,base_money_supply,2,0.68,4,-0.53670311,-1.1186837,0.18679539,interval,1,-1.1282915,0.058425035,-0.7209996,0.17046184
producao,base_demand_deposit,2,0.68,4,-0.46288763,-1.0222947,0.13707359,interval,1,-0.99135828,0.06840379,-0.94057922,0.26280038
producao,base_savings_deposit,2,0.68,4,-0.22241803,-0.47680067,0.075111323,interval,1,-0.47372631,0.02952481,-0.29635656,0.26154204
producao,base_m1,2,0.68,4,-0.51440432,-1.0466018,0.11787134,interval,1,-1.0434803,0.017500422,-0.82798046,0.13358357
producao,base_m2,2,0.68,4,2.2477934e-4,-0.30982498,0.37398892,interval,1,-0.31063348,0.31205238,-0.20169417,0.37453553
producao,base_m3,2,0.68,4,-0.20550538,-0.27603006,-0.128202,interval,1,-0.27302149,-0.13794356,-0.27721322,-0.051848815
producao,credito_agro,2,0.68,4,0.87583113,0.57445191,1.1775751,interval,1,0.60036096,1.1520556,0.48394146,1.2026745
producao,credito_industria_total,2,0.68,4,0.65230999,0.28896826,1.0778846,interval,1,0.2933087,1.0125963,0.45308529,1.1633991
producao,credito_construcao,2,0.68,4,0.84203784,0.63934503,1.0223277,interval,1,0.667317,1.0170619,0.44194992,1.5010375
producao,credito_comercio,2,0.68,4,0.82744337,0.48352525,1.1541874,interval,1,0.52125935,1.13456,0.40671403,1.3332174
producao,credito_transporte,2,0.68,4,1.0747507,0.59688057,1.6091803,interval,1,0.61360198,1.5380131,0.6636148,1.7270913
producao,credito_pessoa_fisica,2,0.68,4,0.49799918,0.31564834,0.617106,interval,1,0.36326079,0.63291846,0.32921122,0.67750851
producao,spread_credito_pj_total,2,0.68,1,0.003310012,-0.0045240089,0.012262022,interval,1,-0.0043502665,0.010970291,-0.0073822098,0.0099747304
producao,spread_credito_pf_total,2,0.68,1,0.0018389481,-0.0048109383,0.0076731541,interval,1,-0.003858625,0.0075365211,-0.0057571362,0.0070671097
producao,credit_outstanding,2,0.68,4,0.61595816,0.46756407,0.74079401,interval,1,0.49152768,0.74054271,0.30192863,0.83877906
producao,fin_inst_reserve_req,2,0.68,4,0.28636707,-0.20186945,0.68792851,interval,1,-0.11793112,0.69230175,-0.42295941,1.0497573
producao,consumo_gasolina,2,0.68,1,1.7369255,-5.3444319,6.6250935,interval,1,-3.6448209,7.1186719,-3.0377623,5.0382484
producao,consumo_glp,2,0.68,1,0.33580379,-0.98259109,1.235299,interval,1,-0.66032181,1.3319294,-0.76442959,1.4875166
producao,consumo_oleo_combustivel,2,0.68,1,-0.74272081,-1.2410706,-0.38132271,interval,1,-1.1309176,-0.354524,-1.848753,1.1343313
producao,consumo_oleo_diesel,2,0.68,1,3.2855207,-11.13279,12.996574,interval,1,-7.5383418,14.109383,-4.3151841,10.616736
producao,consumo_demais_derivados,2,0.68,1,1.5947848,-2.9812438,4.8097492,interval,1,-1.9137385,5.103308,-1.3968293,3.125975
producao,consumo_alcool,2,0.68,1,0.68260179,-8.5736288,7.0170871,interval,1,-6.321697,7.6869005,-4.4371124,6.3794926
producao,capacidade_instalada_industria,2,0.68,1,-0.022457688,-0.2511138,0.13298652,interval,1,-0.19491062,0.14999525,-0.16470358,0.07146883
producao,vendas_varejo,2,0.68,1,-0.32053405,-1.3292867,0.3686423,interval,1,-1.0832265,0.44215836,-0.82030764,0.16750777
producao,vendas_servicos,2,0.68,1,0.33808068,-0.6624016,1.0245807,interval,1,-0.42000254,1.0961639,-0.24172046,0.73228951
producao,ind_automoveis,2,0.68,1,409.36081,-7068.2655,5627.8231,interval,1,-5304.7027,6123.4243,-4103.2683,4043.6073
producao,ind_leves,2,0.68,1,-295.20051,-1501.7833,536.95601,interval,1,-1211.786,621.38497,-1243.292,143.59935
producao,ind_caminhoes,2,0.68,1,-38.056316,-284.043,133.03974,interval,1,-225.71459,149.60196,-217.93099,110.52066
producao,ind_onibus,2,0.68,1,14.353664,-78.81355,78.9761,interval,1,-56.622925,85.330254,-56.418403,65.622131
producao,ind_bens_consumo,2,0.68,1,-0.55018369,-3.0671918,1.1879514,interval,1,-2.4634524,1.3630851,-1.8432345,0.42458763
producao,ind_bens_duraveis,2,0.68,1,-1.5473271,-8.1075609,2.9719784,interval,1,-6.5279931,3.4333389,-5.239779,0.71796397
producao,ind_bens_nao_duraveis,2,0.68,1,-0.26350253,-1.8582065,0.83658022,interval,1,-1.4750617,0.94805661,-1.0488261,0.44161154
producao,ind_bens_capital,2,0.68,1,-0.49342115,-3.4788036,1.5409188,interval,1,-2.7476793,1.760837,-1.969753,0.71159285
producao,ind_transformacao,2,0.68,1,-0.29417533,-2.131928,0.96814624,interval,1,-1.6873977,1.0990471,-1.2880632,0.34316103
producao,ind_min_extr,2,0.68,1,-0.92997005,-1.2998798,-0.49528586,interval,1,-1.2967678,-0.56317227,-1.5191874,-0.13310045
producao,ind_uti_cap_instalada,2,0.68,1,0.025580352,-0.92102235,0.6785125,interval,1,-0.69355362,0.74471432,-0.6508843,0.38879241
producao,energia_comercial,2,0.68,1,7.3037536,-82.983897,70.98142,interval,1,-62.05474,76.662247,-50.100731,54.339852
producao,energia_residencial,2,0.68,1,-59.704877,-81.272431,-43.296381,interval,1,-76.912733,-42.497022,-82.214412,-10.77403
producao,energia_industrial,2,0.68,1,10.270032,-98.023626,86.889637,interval,1,-73.052676,93.592739,-77.556852,54.508004
producao,energia_outros,2,0.68,1,3.9654761,-16.779619,18.827295,interval,1,-12.096005,20.026957,-15.805943,21.016779
producao,pib,2,0.68,4,0.35263119,0.050493309,0.57722779,interval,1,0.11458293,0.59124547,0.057253121,0.56795576
producao,ibc_br,2,0.68,1,0.03560497,-0.69898402,0.54461143,interval,1,-0.52373488,0.59494482,-0.39996251,0.29144946
producao,icc,2,0.68,1,-0.83480355,-1.469004,-0.33844252,interval,1,-1.3480241,-0.321583,-1.8697695,-0.63124903
producao,ics,2,0.68,1,-0.92348763,-3.115441,0.66028621,interval,1,-2.6278194,0.78084419,-2.368823,-0.1944649
producao,trab_employment_southest,2,0.68,1,-9117.6582,-38568.766,10976.802,interval,1,-31370.265,13134.949,-24798.091,3561.8448
producao,trab_employment_south,2,0.68,1,-3553.5335,-16007.816,4925.9799,interval,1,-12953.726,5846.6589,-10158.146,1671.0924
producao,trab_employment_northeast,2,0.68,1,-2237.8464,-9080.6403,2424.7359,interval,1,-7404.6492,2928.9565,-6134.0237,854.75502
producao,trab_employment_north,2,0.68,1,-1017.3146,-2979.0217,327.55174,interval,1,-2503.0743,468.44501,-2094.6455,-128.88685
producao,trab_employment_central_west,2,0.68,1,-1478.6098,-5725.7477,1433.815,interval,1,-4695.7312,1738.5116,-3695.0286,394.9465
producao,trab_min_wage,2,0.68,1,0.44224336,-0.59861542,1.190358,interval,1,-0.36493945,1.2494262,-3.2250234,4.0058783
producao,trab_pop_forca_trab,2,0.68,1,305.56717,73.572344,485.20235,interval,1,118.83172,492.30261,61.363369,377.07959
producao,trab_pop_ocupada,2,0.68,1,423.81713,154.27111,629.44329,interval,1,208.4658,639.16846,144.67657,520.9988
producao,trab_tx_desemprego,2,0.68,1,-0.17867554,-0.22662174,-0.11202753,interval,1,-0.23038412,-0.12696696,-0.23694381,-0.079605626
producao,trab_hrs_trabalhadas_industria,2,0.68,1,-0.17491993,-1.3086563,0.60639536,interval,1,-1.0358366,0.68599674,-0.81822581,0.24353075
producao,trab_menos_de_1_mes,2,0.68,1,-6.1991607,-30.191716,11.876405,interval,1,-25.248333,12.850011,-27.07677,3.0826889
producao,trab_de_1_mes_a_menos_de_1_ano,2,0.68,1,-151.96538,-233.2364,-34.7196,interval,1,-241.25652,-62.674231,-195.55626,-46.24765
producao,trab_de_1_ano_a_menos_de_2_anos,2,0.68,1,-62.029234,-72.625843,-49.572376,interval,1,-72.538675,-51.519792,-86.500235,-24.762521
producao,trab_x2_anos_ou_mais,2,0.68,1,-22.867266,-41.144539,-9.3669584,interval,1,-37.236031,-8.4985011,-52.908087,0.91383872
producao,commodity_agro,2,0.68,1,10.375107,7.0656624,13.623728,interval,1,7.3758132,13.3744,6.8938505,12.358721
producao,commodity_metal,2,0.68,1,7.3319525,3.6095801,11.177713,interval,1,3.8710215,10.792884,1.8955183,11.513091
producao,commodity_energia,2,0.68,1,7.9279074,5.801182,9.4162389,interval,1,6.3004956,9.5553192,4.0554415,10.479579
producao,asset_ibov,2,0.68,6,1.9775711,0.4699491,3.7026397,interval,1,0.50240367,3.4527386,0.317196,3.8368841
producao,asset_idiv,2,0.68,6,1.8186933,0.39495456,3.3272768,interval,1,0.47811637,3.1592702,0.15612008,3.5801318
producao,asset_ifix,2,0.68,6,-0.30563047,-0.75863675,0.18677782,interval,1,-0.7376533,0.12639236,-0.83578976,0.59154106
producao,asset_ifnc,2,0.68,6,2.0737871,0.29645701,3.8822453,interval,1,0.43383863,3.7137355,0.077180047,4.2571025
producao,asset_imat,2,0.68,6,2.2715894,0.85922289,4.0922138,interval,1,0.80477288,3.738406,0.71330727,3.7783426
producao,asset_imob,2,0.68,6,1.4731573,-0.27270896,3.413405,interval,1,-0.21039258,3.1567072,-0.48704291,3.7931139
producao,asset_smll,2,0.68,6,1.2027982,-0.36090339,2.9326705,interval,1,-0.30164521,2.7072417,-0.46441057,3.3186269
producao,embi_perc,2,0.68,1,0.14858171,0.053426496,0.26379196,interval,1,0.052806358,0.24435706,0.080777997,0.24196465
producao,cds_5y,2,0.68,1,21.606849,10.516288,34.978895,interval,1,10.4673,32.746397,12.685496,31.468154
producao,msci,2,0.68,1,0.4696579,-1.9250728,3.5704949,interval,1,-2.022983,2.9622988,-5.0030226,6.5840708
producao,sp500_vix,2,0.68,1,-0.85123207,-1.5204674,-0.23959205,interval,1,-1.4364657,-0.26599841,-1.9449629,-0.012192604
producao,fiscal_dbgg,2,0.68,1,-0.46795437,-0.63312775,-0.2478753,interval,1,-0.64235631,-0.29355243,-0.63413142,-0.21594102
producao,fiscal_dlsp,2,0.68,1,-0.61235568,-0.76437524,-0.47122886,interval,1,-0.74633767,-0.47837369,-0.79319796,-0.40512437
producao,fiscal_primary_balance,2,0.68,1,-4357.0271,-6570.8594,-1130.4152,interval,1,-6801.7949,-1912.2592,-6923.1287,937.86404
producao,expect_focus_ipca12m,2,0.68,1,0.19961078,0.13206378,0.24491551,interval,1,0.14900889,0.25021267,0.14461757,0.24556155
producao,expect_focus_selic_ny,2,0.68,1,0.63646985,0.50721293,0.72799779,interval,1,0.53697613,0.73596357,0.43530291,0.77288062
producao,expect_focus_pib_ny,2,0.68,1,-0.27083397,-0.31221791,-0.21422231,interval,1,-0.31510919,-0.22655874,-0.39624494,-0.14421648
producao,expect_focus_cambio_ny,2,0.68,1,0.086945297,0.04109243,0.13982798,interval,1,0.04190182,0.13198877,0.056724866,0.12390643
producao,epu_brazil,2,0.68,1,17.846631,8.6538488,29.876966,interval,1,8.2270922,27.46617,1.0945945,32.288724
producao,epu_canada,2,0.68,1,10.542554,4.1726801,15.855004,interval,1,5.2214135,15.863695,-15.441966,34.918107
producao,epu_chile,2,0.68,1,18.459138,12.707951,25.782199,interval,1,12.522823,24.395454,6.956123,25.168117
producao,epu_china,2,0.68,1,4.7233514,-1.6615901,13.112907,interval,1,-1.9714833,11.418186,-6.4861367,14.962304
producao,epu_germany,2,0.68,1,26.227945,18.387967,34.876328,interval,1,18.695833,33.760058,-1.534416,40.355139
producao,epu_india,2,0.68,1,4.2810533,0.77739407,8.9772552,interval,1,0.57060644,7.9915002,-0.83759458,8.2045702
producao,epu_russia,2,0.68,1,-11.705517,-23.679715,3.8155515,interval,1,-24.175789,0.76475485,-37.242099,12.109999
producao,epu_us,2,0.68,1,6.4934925,-1.1989921,16.878936,interval,1,-1.6824485,14.669434,-10.392695,20.043213
producao,price_ipp,2,0.68,1,0.2529589,0.054769556,0.46271707,interval,1,0.06645346,0.43946434,0.049143305,0.40600286
producao,price_ipca,2,0.68,1,-0.02900344,-0.15932695,0.063157204,interval,1,-0.12925150999999999,0.071244634,-0.11247711,0.089061554
producao,price_ipca_difusao,2,0.68,1,0.27622438,-0.44173232,0.80207681,interval,1,-0.28582307,0.83827182,-0.3288665,1.0059281
producao,price_core_ipca_dw,2,0.68,1,0.019667292,-0.02650953,0.052760067,interval,1,-0.016090485,0.05542507,-0.015706003,0.06282119
producao,price_igp_m,2,0.68,1,0.14420157,-0.0055620368,0.2706737,interval,1,0.018311214,0.27009193,-0.021061471,0.31719334
producao,price_ipc,2,0.68,1,-0.090010506,-0.22263207,0.004039434,interval,1,-0.19216988,0.012148872,-0.16682766,0.025777634
producao,price_core_ipc,2,0.68,1,0.0069977786,-0.015753919,0.022492427,interval,1,-0.010176942,0.024172499,-0.00975343,0.025962685
producao,price_incc,2,0.68,1,0.015311824,-0.040385387,0.0530457,interval,1,-0.026622953,0.057246601,-0.039685824,0.058467068
producao,price_inpc,2,0.68,1,-0.062809482,-0.20421544,0.038071302,interval,1,-0.17206163,0.046442666,-0.1513388,0.06505969
producao,price_core_ipca_ex0,2,0.68,1,0.041366851,0.011638953,0.063610515,interval,1,0.017844692,0.064889009,-1.7796068e-4,0.08096149
producao,price_core_ipca_ex1,2,0.68,1,-0.030786778,-0.10291903,0.021958606,interval,1,-0.087208829,0.025635273,-0.079413235,0.041638572
producao,dlsp_exchange_adjustment,2,0.68,1,7786.4689,-3265.2035,17907.015,interval,1,-1887.5713,17460.509,-4489.6903,19737.216
producao,expect_focus_fiscal_dlsp_ny,2,0.68,1,-0.30871741,-0.59334409,0.078096218,interval,1,-0.61223272,-0.0052021094,-0.5396099,0.025309869
producao,expect_focus_fiscal_primary_balance_ny,2,0.68,1,-0.025254778,-0.1037837,0.034771921,interval,1,-0.088057572,0.037548016,-0.12257418,0.032215206
producao,expect_focus_fiscal_nominal_balance_ny,2,0.68,1,-0.18232503,-0.2200507,-0.14495852,interval,1,-0.21666909,-0.14798097,-0.2990283,-0.089840749
producao,cambio_eur,3,0.68,1,0.09468265,0.024078073,0.18513897,interval,1,0.021580898,0.1677844,0.034107196,0.14383911
producao,cambio_cny,3,0.68,1,0.018656082,0.0090495898,0.030362853,interval,1,0.0089556092,0.028356554,0.010427778,0.025514797
producao,cambio_ars,3,0.68,1,0.006965932,0.005057568,0.0090298664,interval,1,0.0051505399,0.0087813242,0.0028508321,0.0092863965
producao,cambio_inr,3,0.68,1,0.0014516195,6.5203794e-4,0.0024402574,interval,1,6.383361e-4,0.0022649029,7.4923818e-4,0.0019929887
producao,cambio_usd,3,0.68,1,0.13055293,0.063572594,0.21424121,interval,1,0.062067549,0.19903831,0.070882842,0.17341495
producao,juros_selic,3,0.68,1,0.46644854,0.31138214,0.56814952,interval,1,0.35157676,0.58132032,0.33317346,0.59336134
producao,yield_3m,3,0.68,1,0.0065481224,0.0047684583,0.0076897334,interval,1,0.0052442953,0.0078519495,0.0051139029,0.007762286
producao,yield_6m,3,0.68,1,0.0079034906,0.0058764354,0.0092120766,interval,1,0.0064136979,0.0093932833,0.0062538491,0.0092781373
producao,yield_1y,3,0.68,1,0.009203126,0.0068910677,0.010757484,interval,1,0.0074690549,0.010937197,0.0072083539,0.010981702
producao,yield_2y,3,0.68,1,0.0097381839,0.0072821638,0.011530249,interval,1,0.0078191405,0.011657227,0.0073309858,0.011758644
producao,yield_5y,3,0.68,1,0.0088541788,0.0065553211,0.010809316,interval,1,0.0069149163,0.010793441,0.0064859626,0.010881501
producao,yield_10y,3,0.68,1,0.0077510853,0.0056556907,0.0096276021,interval,1,0.0059372366,0.009564934,0.0056560448,0.0095475904
producao,base_monetary_base,3,0.68,4,-1.2745759,-1.9787375,-0.34456699,interval,1,-2.0116367,-0.53197097,-1.5817565,-0.29672784
producao,base_money_supply,3,0.68,4,-0.73992517,-1.397155,0.11917339,interval,1,-1.424553,-0.050542453,-0.95026377,0.071671541
producao,base_demand_deposit,3,0.68,4,-0.62468643,-1.260462,0.087998438,interval,1,-1.2384035,-0.0071555911,-1.1886948,0.18852354
producao,base_savings_deposit,3,0.68,4,-0.32862002,-0.61816676,0.028175271000000002,interval,1,-0.62214714,-0.034225924,-0.42077803,0.23770477
producao,base_m1,3,0.68,4,-0.68628541,-1.2866859,0.063108462,interval,1,-1.297746,-0.071036852,-1.0880129,0.063093286
producao,base_m2,3,0.68,4,-0.03095636,-0.35917457,0.37699319,interval,1,-0.36504708,0.30425462,-0.27746455,0.38281886
producao,base_m3,3,0.68,4,-0.26869649,-0.3605102,-0.15776085,interval,1,-0.36096628,-0.17634126,-0.3529339,-0.089132427
