var,indicador,L,h,n,n_alto,n_baixo,b_alto,se_alto,b_baixo,se_baixo,dif,se_dif,t_dif,F_alto,F_baixo,flag_alto,flag_baixo,rf_alto,rf_se_alto,rf_baixo,rf_se_baixo
rel_ifnc_ibov,cds_ma12,2,4,137,70,67,0.9146761752432212,1.7041514236640958,-0.4963986453855682,0.9007008630023984,1.4110748206287895,1.8814876570551078,0.7499782501031097,13.256772294475743,17.873165457644927,ok,ok,0.02867477163553711,0.047947772372614286,-0.0357295982435,0.06644053346380129
rel_ifnc_ibov,cds_ma12,2,5,136,70,66,-0.5012614138002663,1.563230408542402,0.958428581975179,0.7105681499464985,-1.4596899957754452,1.6846835741099253,-0.8664475740179566,13.275872910611229,18.61692256065959,ok,ok,-0.015714366418084658,0.05063436103883916,0.06890778008420459,0.04689558474308948
rel_ifnc_ibov,cds_ma12,2,6,135,70,65,-4.051372085414532,1.52356582300478,0.13889189398705412,0.7489879271628856,-4.190263979401586,1.631972173643717,-2.5676074917662053,13.340305655598844,18.996941944320326,ok,ok,-0.12700906890148822,0.04406347813103372,0.009977727509986462,0.052444905771694875
rel_ifnc_ibov,cds_ma12,2,7,134,70,64,-2.173335441169734,1.5382553194786175,0.5612617874961597,0.6353713208716577,-2.7345972286658937,1.6585700381976003,-1.64876801442623,13.228828727100147,22.646193624221418,ok,ok,-0.06813329039536098,0.04939898011535496,0.04155612928337982,0.04601180122491325
rel_ifnc_ibov,cds_ma12,2,8,133,70,63,-1.7102662068204335,0.9607273429014381,0.844050356691323,0.9991466083207163,-2.5543165635117564,1.4808270566965174,-1.7249256433833795,13.120909371481169,23.25421812541725,ok,ok,-0.05361623517282388,0.030616831539605614,0.062444021531101596,0.06672542785884335
rel_ifnc_ibov,cds_ma12,2,9,132,70,62,-2.3660284949159585,1.5745544556368685,0.9761935880592114,1.1671231061698648,-3.34222208297517,1.8352448721097514,-1.8211314107272427,13.2977200205243,18.266054197501067,ok,ok,-0.07417414885610196,0.06142920803155466,0.07180204012400848,0.0776286327997386
rel_ifnc_ibov,cds_ma12,2,10,131,70,61,1.5461426624122578,1.1946235234305247,0.9183328524824924,1.1107338486322353,0.6278098099297654,1.726127620407513,0.3637099612493014,14.049022707485104,22.65430131554084,ok,ok,0.04847102063110198,0.030283828120368467,0.07048769967475321,0.08645082787407826
rel_ifnc_ibov,cds_ma12,2,11,130,70,60,1.3069258190141637,1.5613951785484443,0.7405151146937533,0.9525594180664136,0.5664107043204104,1.9061388803993449,0.2971508058225772,14.730526523916161,23.497128313318758,ok,ok,0.0409716579696523,0.04033335898814362,0.057146602329993246,0.07482183776992553
rel_ifnc_ibov,cds_ma12,2,12,129,70,59,-0.7207305030966109,1.6106951651602637,1.9195975656949873,0.9732127716551334,-2.6403280687915984,2.0994331033539977,-1.2576385808976154,15.50931350495304,26.949060439922626,ok,ok,-0.022594644036731504,0.05000147624844559,0.1493255996629711,0.07923142433896621
rel_ifnc_ibov,cds_ma12,2,13,128,70,58,-0.8873462696717843,1.0939600125454023,0.7590455268753203,1.5365544201456067,-1.6463917965471047,1.9032531388081588,-0.8650408939181343,16.24593870914712,37.52739133047674,ok,ok,-0.027817988851955522,0.03653250590722322,0.061322838358490284,0.11745420530286177
rel_ifnc_ibov,cds_ma12,2,14,127,70,57,-0.6317490562026024,1.263416818092753,1.6240801604979858,1.2806646436165818,-2.255829216700588,1.7511384177134495,-1.2882072564235894,16.725975065944247,45.36782225917175,ok,ok,-0.019805107435044045,0.03944018892255924,0.13569393949275577,0.09261811233635614
rel_ifnc_ibov,cds_ma12,2,15,126,70,56,-1.6748389466860953,1.3875885172317146,0.8197130825060799,1.6569082684482852,-2.4945520291921754,2.0101927801013595,-1.2409516409995232,17.38706705956043,47.92909280656147,ok,ok,-0.052505603212072205,0.04039036724133758,0.06851585470770072,0.13151682771118453
rel_ifnc_ibov,cds_ma12,2,16,125,70,55,-2.2454734064227795,1.6500962104755974,1.114737636851728,1.1166068337036743,-3.3602110432745076,1.6399386542471908,-2.048985816982894,18.391123616886556,50.52955952875766,ok,ok,-0.07039478985947245,0.04874735440768339,0.09730092295004328,0.08671223778239483
rel_ifnc_ibov,cds_ma12,2,17,124,70,54,-1.6003767222436636,1.6050183880849136,0.8834284802420211,1.3727478804644146,-2.4838052024856845,1.6424525244027417,-1.5122538798428227,19.12184318032373,53.72701840917764,ok,ok,-0.05017123905250642,0.04990111032165292,0.076980391214787,0.11303866516171118
rel_ifnc_ibov,cds_ma12,2,18,123,70,53,-1.6493547793828658,1.4765674431849465,2.436621020035393,1.2092658637539193,-4.085975799418259,1.9039235264158205,-2.146081889701842,19.98318377033787,53.961298561327595,ok,ok,-0.05170668366320297,0.041603638591424824,0.2141851964100308,0.08360241666025592
rel_ifnc_ibov,cds_ma12,2,19,122,70,52,2.0527190169221377,1.0673288666669063,2.2740643001017067,1.0934717618516872,-0.22134528317956903,1.2717995340551653,-0.17404101609772094,20.809637234679744,56.00748664719531,ok,ok,0.06435200854154566,0.034147604502608224,0.19873203798642614,0.07863966456984714
rel_ifnc_ibov,cds_ma12,2,20,121,70,51,-1.1701625127816988,2.1505952211177517,2.6456702479151932,0.9019438564348901,-3.815832760696892,1.8442450490870703,-2.069048667142031,21.736837680432018,56.625952679833325,ok,ok,-0.0366841771345392,0.06776017117882646,0.23084037385465644,0.06098642964557171
rel_ifnc_ibov,cds_ma12,2,21,120,70,50,-0.3280650264950327,1.1904135312407593,2.131234423419412,1.129227876002468,-2.459299449914445,1.082805874845852,-2.271228395638831,22.905965303279316,56.79177705141818,ok,ok,-0.010284721493076132,0.03713094604094789,0.18600632643714088,0.08195407600817488
rel_ifnc_ibov,cds_ma12,2,22,119,70,49,-0.7781885241685995,1.6335021351272576,2.3163456370592734,1.1148173621237514,-3.094534161227873,1.7757472149064462,-1.7426659240971447,24.088893206446947,53.888241413811976,ok,ok,-0.024395932491398487,0.05181649746056151,0.20257334876865785,0.0760553598414353
rel_ifnc_ibov,cds_ma12,2,23,118,69,49,0.17266727976580115,1.2204238784854924,1.2131065396450869,0.7995270171506543,-1.0404392598792858,0.9511161413800845,-1.0939139970536007,25.111275057227907,55.84340646440412,ok,ok,0.0053941970510349435,0.038512413617720884,0.10609083990618134,0.06142239736957073
rel_ifnc_ibov,cds_ma12,2,24,117,68,49,-0.8016798342310721,1.5262250121185026,1.0086824104411745,0.7892464007508291,-1.8103622446722465,1.4049074720908867,-1.288598915327806,26.744779226494106,58.007704842361534,ok,ok,-0.025038335573757342,0.04842872747383121,0.08821316234394111,0.06383049531427094
rel_ifnc_imat,cds_ma12,2,0,141,70,71,-1.806903310455158,2.705545232571195,-1.5317307565610687,1.992964917571257,-0.27517255389408923,3.360765401824427,-0.08187794177621233,12.270917660056181,16.368675470875537,ok,ok,-0.057654926921723026,0.08886287116859552,-0.11309141747290571,0.1299554065829348
rel_ifnc_imat,cds_ma12,2,1,140,70,70,-2.1119682003920706,3.2672067006553216,-1.0953358586794741,1.968324217974143,-1.0166323417125964,3.782005011308774,-0.26880777224586166,12.707853863004072,16.553498901799834,ok,ok,-0.06738898066638249,0.1058914686169763,-0.0809597128711172,0.138572375469613
rel_ifnc_imat,cds_ma12,2,2,139,70,69,1.3536742849471604,5.0112788453601445,-3.938809380565058,2.092692986955172,5.2924836655122185,5.4085926237640445,0.9785325007208583,12.607272906306964,15.81810321934996,ok,ok,0.043193230939946814,0.15552748689721507,-0.28811734039432124,0.15357854203259802
rel_ifnc_imat,cds_ma12,2,3,138,70,68,6.872220284729874,5.584613539254557,-0.45782439746945897,2.276371921303775,7.330044682199333,5.961838856888602,1.22949392933186,12.858233228319154,15.772479611339298,ok,ok,0.21927977884229177,0.16309986206313037,-0.033350846949711466,0.16336039401991898
rel_ifnc_imat,cds_ma12,2,4,137,70,67,5.552381199811848,5.033964473262471,-0.4963675383955416,2.36596262547717,6.04874873820739,5.374432162256275,1.1254675016063513,13.64844280203693,15.601041888224769,ok,ok,0.17716616626054182,0.14393935065537858,-0.03603043556678691,0.17225985668179639
rel_ifnc_imat,cds_ma12,2,5,136,70,66,-1.019306985370381,5.766982097035737,3.219160455380665,2.274596596105234,-4.238467440751046,5.717959172871551,-0.7412552822797602,14.039482290261802,16.041836090484026,ok,ok,-0.03252419175473231,0.18657318345313725,0.23357943837597928,0.13900540035072137
rel_ifnc_imat,cds_ma12,2,6,135,70,65,-6.4348749069673294,5.496384320688409,2.914160430773346,2.477857795049592,-9.349035337740675,5.053463744355092,-1.8500252125453354,14.270702911871428,16.23829826629378,ok,ok,-0.2053249005430089,0.17001932801216038,0.21105037025564805,0.14998328083568288
rel_ifnc_imat,cds_ma12,2,7,134,70,64,-2.77146995023086,6.893884013273501,3.096532563790557,2.752901938272003,-5.868002514021417,6.856233942797129,-0.8558638113838128,14.202940830743321,19.383952696267173,ok,ok,-0.08843245597046279,0.22324554377215422,0.23149318411228398,0.18788292153312838
rel_ifnc_imat,cds_ma12,2,8,133,70,63,-5.085978376352757,5.67367956479619,4.552894457480948,3.2751203244880855,-9.638872833833705,6.196285559034153,-1.5555888672335765,14.098866737686023,20.024407770055234,ok,ok,-0.16228411886524502,0.1885136465686085,0.340360166396815,0.20435645748710693
rel_ifnc_imat,cds_ma12,2,9,132,70,62,-6.268596493494104,5.1417561383209724,4.574655225601197,3.090452212860957,-10.843251719095301,5.580332171045417,-1.943119403421451,14.312171928310617,16.408982560253083,ok,ok,-0.2000192653586852,0.19942608152471555,0.3395786672638099,0.2002287892678992
rel_ifnc_imat,cds_ma12,2,10,131,70,61,3.2002307661042404,4.929849241055998,6.00885222182677,3.3879151004320534,-2.80862145572253,5.519356414359629,-0.5088675644166375,15.034197265323268,20.20111838733684,ok,ok,0.10211341685381484,0.1468539705305217,0.4674923896558733,0.27168120873137536
rel_ifnc_imat,cds_ma12,2,11,130,70,60,3.2425092439956043,5.177537069324437,4.830552434655138,2.8341491649844226,-1.5880431906595334,5.613874883297014,-0.2828782656671678,15.796371093380776,21.137042727782397,ok,ok,0.10346244451884748,0.1494781531599315,0.37689996342306736,0.23040889137252082
rel_ifnc_imat,cds_ma12,2,12,129,70,59,0.8560955970026418,4.656068656533079,7.615414927258129,2.8005210223386383,-6.7593193302554875,5.340000816999022,-1.2657899430910753,16.731779089563553,23.772084649712948,ok,ok,0.027316419645393025,0.1475236251453356,0.5978933851807353,0.22547041047802363
rel_ifnc_imat,cds_ma12,2,13,128,70,58,4.729832680917882,4.893606767873614,3.57244892622388,3.9956670188450256,1.1573837546940022,6.2610012556973595,0.18485601702136875,17.60300043859198,30.882755984768192,ok,ok,0.15092017154228266,0.14304910375936095,0.2899450410812545,0.2985613419439126
rel_ifnc_imat,cds_ma12,2,14,127,70,57,0.9944868266317372,4.981780457024939,5.354499050359989,3.7409087607737668,-4.360012223728251,6.229547802349539,-0.6998922493353092,18.16136561925969,35.89109529755387,ok,ok,0.03173222661512226,0.15687710960063633,0.448354109378954,0.2627379748736203
rel_ifnc_imat,cds_ma12,2,15,126,70,56,-2.173129179688167,3.9716456293618148,4.573533467328424,4.835646623094501,-6.746662647016591,6.294825352410434,-1.0717791629331128,18.939420699403563,37.515330621016545,ok,ok,-0.06934051385938411,0.12848311613531502,0.3830392220631718,0.35719197315209406
rel_ifnc_imat,cds_ma12,2,16,125,70,55,-0.15847469056827776,4.384322341346283,5.066407998346571,3.652250748452464,-5.224882688914849,5.788091156839477,-0.9026953009786111,20.229521859172255,40.31161606738851,ok,ok,-0.005056632884297252,0.14015425259222802,0.4402752012132644,0.2587437114409565
rel_ifnc_imat,cds_ma12,2,17,124,70,54,2.644447717381895,4.877345621976874,5.199893918675266,3.828669664148024,-2.5554462012933707,6.562393191381463,-0.3894076637543595,21.24470623289944,41.64635282450518,ok,ok,0.08437941256523962,0.15343563655748416,0.45246058243328446,0.28022180031282773
rel_ifnc_imat,cds_ma12,2,18,123,70,53,1.429394144760454,5.410779829740496,7.561234320001984,3.5616922394190693,-6.13184017524153,7.399517387489401,-0.828681095554803,22.350959151235315,43.010697450290436,ok,ok,0.045609310960684324,0.1722894584668124,0.6637568555245786,0.24160662636675334
rel_ifnc_imat,cds_ma12,2,19,122,70,52,9.181788864316596,4.3586168545906006,7.348274727749116,3.1030108854346152,1.83351413656748,5.475379331139393,0.3348652258922008,23.482219999752918,43.62806434001257,ok,ok,0.29297382041524644,0.12261783088554612,0.6419473280401229,0.19749037579208473
rel_ifnc_imat,cds_ma12,2,20,121,70,51,-0.5866334379736736,5.75298971851875,8.889503892540866,2.555906823523211,-9.47613733051454,5.240075922039224,-1.8083969529256008,24.805563668481486,43.435274104930436,ok,ok,-0.018718382880663298,0.1850748001099305,0.776546311185424,0.12921176563685238
rel_ifnc_imat,cds_ma12,2,21,120,70,50,-1.3331348481482475,3.61626028609189,8.170649835692554,3.285310601436827,-9.503784683840802,3.8508664448708685,-2.4679600863590827,26.388085078431338,43.68722083758043,ok,ok,-0.04253785567819002,0.11694164533851421,0.7140990845619368,0.1898972088591947
rel_ifnc_imat,cds_ma12,2,22,119,70,49,-2.866719213719148,4.270276330269693,7.226065769708098,2.5779879836207074,-10.092784983427247,3.871630504990465,-2.606856457613355,27.946181485835723,42.621995058772036,ok,ok,-0.09147168296917829,0.14062492422205009,0.6303568528655102,0.14611775874586946
rel_ifnc_imat,cds_ma12,2,23,118,69,49,-1.1420240965429593,4.435879622386783,6.168233733743025,2.975013923426868,-7.310257830285985,3.9537641273621036,-1.8489362528470528,29.788075379769133,44.14436466440022,ok,ok,-0.03644932067959972,0.14199696756215255,0.5380781919313613,0.19178093990670214
rel_ifnc_imat,cds_ma12,2,24,117,68,49,0.048723257563251535,5.417483854206928,7.182368119174778,3.38643369411722,-7.1336448616115264,5.932613768146636,-1.2024455223957882,31.68980930328414,45.87733026063008,ok,ok,0.0015531988204835478,0.17262524217817513,0.6265449427133367,0.22257552282998277
