ident,var,h,point,lo68,hi68,lo90,hi90
GMR nao-gaussiano,cambio_usd,10,0.009992503305898548,-0.22374559987157686,0.2217570059112783,-0.6339722041259036,0.6661809993887233
GMR nao-gaussiano,cambio_usd,11,0.007795887769805586,-0.21973784666260426,0.24049285350806265,-0.6175282962541379,0.6642379113472878
GMR nao-gaussiano,cambio_usd,12,-0.001215040340626713,-0.22104311815697802,0.2209756158115063,-0.5910627025348123,0.6932496799582367
GMR nao-gaussiano,cambio_usd,13,-0.013794373743649104,-0.2284720488824801,0.20808943410708572,-0.5952200655209929,0.6604212184660936
GMR nao-gaussiano,cambio_usd,14,-0.018718958888290144,-0.21605288345622375,0.19020771133754144,-0.6211068647755168,0.6456623984188792
GMR nao-gaussiano,cambio_usd,15,-0.021938059579451684,-0.2125165245580647,0.19002028870999427,-0.6350072868539999,0.6404567475655734
GMR nao-gaussiano,cambio_usd,16,-0.025510253261733135,-0.20832363538071977,0.19747465292304428,-0.6389577564613989,0.6368594594496833
GMR nao-gaussiano,cambio_usd,17,-0.029284057132971855,-0.20354744497078522,0.18832994926247418,-0.6040243814536489,0.619094608384743
GMR nao-gaussiano,cambio_usd,18,-0.03271508990235973,-0.19802130541668614,0.1927147765514463,-0.63194384432438655,0.6351303665730753
GMR nao-gaussiano,cambio_usd,19,-0.03493189084343549,-0.2016176639351275,0.17733010004231864,-0.6388699486331801,0.630585553664902
GMR nao-gaussiano,cambio_usd,20,-0.03596917428823744,-0.2010823738569311,0.1709659307516545,-0.608461478809383,0.6221012887567073
GMR nao-gaussiano,cambio_usd,21,-0.03599164561502457,-0.1975178029486362,0.16330017950015874,-0.5869154685577753,0.5888286586406161
GMR nao-gaussiano,cambio_usd,22,-0.035606643399934586,-0.20245014815858267,0.1483453584243623,-0.5636930855171814,0.5636201749708367
GMR nao-gaussiano,cambio_usd,23,-0.035149960257669324,-0.20506789950674814,0.1356727437373967,-0.5363119870962304,0.5442372401847243
GMR nao-gaussiano,cambio_usd,24,-0.034272350441220206,-0.19720234421952146,0.13202477953438102,-0.5329560653896489,0.5248351295786038
GMR nao-gaussiano,cambio_usd,25,-0.03285703500640767,-0.19875416194727263,0.1388946640648929,-0.5186377615535355,0.4919697862730691
GMR nao-gaussiano,cambio_usd,26,-0.030950380977644663,-0.19778026207507704,0.13440574805972075,-0.4959116639424847,0.460418886430202
GMR nao-gaussiano,cambio_usd,27,-0.028878178537626545,-0.19650186813162773,0.13190536793038599,-0.5059466519991127,0.47740562460678954
GMR nao-gaussiano,cambio_usd,28,-0.02683409293303061,-0.18259128095289887,0.12470209328319222,-0.5073437687648521,0.44136139672730307
GMR nao-gaussiano,cambio_usd,29,-0.02464170867323266,-0.17031226592379226,0.12192803253132994,-0.49468154937242886,0.38030840268420807
GMR nao-gaussiano,cambio_usd,30,-0.022321207277792205,-0.17143007768342905,0.11805906787548635,-0.49522188367138,0.39079917496892536
GMR nao-gaussiano,cambio_usd,31,-0.01994340901032136,-0.16494721469144136,0.12195512734400032,-0.47566310853212734,0.38947888570740047
GMR nao-gaussiano,cambio_usd,32,-0.017502876952970918,-0.15976153042840852,0.1146730484610394,-0.4706551328591343,0.4113317567151921
GMR nao-gaussiano,cambio_usd,33,-0.015090274824144266,-0.15368383219255816,0.1094790460867226,-0.4557373844537338,0.4453040861442356
GMR nao-gaussiano,cambio_usd,34,-0.01274641076773565,-0.15318476499009867,0.10652043740372844,-0.45987103024015763,0.42608793999676553
GMR nao-gaussiano,cambio_usd,35,-0.010457305906476115,-0.15323299277478858,0.10548174418144037,-0.4107055654243064,0.42537075780039024
GMR nao-gaussiano,cambio_usd,36,-0.008222696483516142,-0.14457322117776508,0.1044685455798095,-0.3866090442532342,0.427587541360808
GMR nao-gaussiano,cambio_usd,37,-0.006067471238067358,-0.14406012943871305,0.10968289658677483,-0.4026444779717531,0.44082662755946855
GMR nao-gaussiano,cambio_usd,38,-0.00403053064998931,-0.14234830181018912,0.11582510217677022,-0.39675605866212565,0.42550114357313806
GMR nao-gaussiano,cambio_usd,39,-0.002125351361728244,-0.14066782506093117,0.12041444913928223,-0.3988987949599964,0.4213491848059762
GMR nao-gaussiano,cambio_usd,40,-3.5504141235136394e-4,-0.13479054786979047,0.12268506709918753,-0.37714535415294065,0.4081306981550712
GMR nao-gaussiano,cambio_usd,41,0.001273654302402021,-0.1286027940507672,0.12617164937326314,-0.34848828836190643,0.43368167877664093
GMR nao-gaussiano,cambio_usd,42,0.002755497705423416,-0.12623435622321777,0.126714624889375,-0.3236447345221672,0.4283574070567253
GMR nao-gaussiano,cambio_usd,43,0.004081164261748219,-0.12039542423433232,0.1330576352128871,-0.3027127521580605,0.43361961429779816
GMR nao-gaussiano,cambio_usd,44,0.005244845697221573,-0.11536027596059241,0.1344929128149819,-0.27919992298882146,0.409189385661704
GMR nao-gaussiano,cambio_usd,45,0.0062452828947620566,-0.11159275529672519,0.13694024154068718,-0.2871941188424636,0.4173852655178822
GMR nao-gaussiano,cambio_usd,46,0.007083963701839689,-0.10551101107554517,0.1362263640478871,-0.2997603295104517,0.4285180365484726
GMR nao-gaussiano,cambio_usd,47,0.007765797799804064,-0.10397110774266372,0.135588475576019,-0.2901713442926892,0.440919137415238
GMR nao-gaussiano,cambio_usd,48,0.008293722615066803,-0.09663521039579506,0.13976597457595152,-0.28051226542141405,0.46377399922599316
GMR nao-gaussiano,price_ipca,0,0.07814123134873097,-0.20564894107434215,1.0770996453376607,-1.7335005724532764,3.7469302819598673
GMR nao-gaussiano,price_ipca,1,0.18806250769297997,-0.09497923629299301,0.7794515284457878,-0.9792440815931651,2.542205988891411
GMR nao-gaussiano,price_ipca,2,0.1931851782491507,-0.14797185939970436,0.6907703112352398,-1.025112300357537,1.7167037023398488
GMR nao-gaussiano,price_ipca,3,0.25674963297751197,-0.15085958812565117,0.785973881699012,-1.0188553469816184,1.848995072351726
GMR nao-gaussiano,price_ipca,4,0.2172965464786292,-0.17833193903388694,0.5925706230038584,-0.928642805918227,1.3616501159476273
GMR nao-gaussiano,price_ipca,5,0.20018857085883354,-0.18207046711822678,0.47351970979110247,-0.8289034811658335,1.1822712986580084
GMR nao-gaussiano,price_ipca,6,0.21174891948614089,-0.1530017566416028,0.5865570324430351,-0.9347451823545031,1.4481629278257222
GMR nao-gaussiano,price_ipca,7,0.22278403017862122,-0.14145016765266147,0.6065942302760023,-0.8314440877792172,1.372035466042389
GMR nao-gaussiano,price_ipca,8,0.22216132021345927,-0.1377379825878853,0.645151939630501,-0.949882991664978,1.5915034956498781
GMR nao-gaussiano,price_ipca,9,0.21879454958590683,-0.15726872873453662,0.695345751273775,-0.9414779615337776,1.499891521511838
GMR nao-gaussiano,price_ipca,10,0.2258602487353014,-0.15625850900033453,0.7121928856868882,-0.9693639374512848,1.5544809917800608
GMR nao-gaussiano,price_ipca,11,0.21738164457769138,-0.16923726992569332,0.658751015382088,-0.8988125114327168,1.4622422401903026
GMR nao-gaussiano,price_ipca,12,0.21338148265006332,-0.18935328265007215,0.6794686763953173,-0.9577970731735713,1.5626409849003795
GMR nao-gaussiano,price_ipca,13,0.2177883207078,-0.18517778469615687,0.6566850612936427,-0.9490963789506994,1.4819744707378066
GMR nao-gaussiano,price_ipca,14,0.19989876847280136,-0.19980075184000434,0.6462564952851005,-1.0197990201423008,1.4601348317821679
GMR nao-gaussiano,price_ipca,15,0.1886830904642447,-0.21161546483490956,0.6456630576016205,-0.9273540008479941,1.4777718733887013
GMR nao-gaussiano,price_ipca,16,0.1789565325058666,-0.22460488393769598,0.6514028910283991,-1.001784175505844,1.4816240883755332
GMR nao-gaussiano,price_ipca,17,0.16474177631716647,-0.23857237433707193,0.609595600610173,-0.9684952660516175,1.454577163514886
GMR nao-gaussiano,price_ipca,18,0.15640309376671496,-0.24524954533931886,0.5769894844927763,-0.9173068503950386,1.480734887102323
GMR nao-gaussiano,price_ipca,19,0.14606864897078556,-0.24935399113596235,0.6098063694487994,-0.9689372239856211,1.5123056575879943
GMR nao-gaussiano,price_ipca,20,0.1344025954206141,-0.2566480988115696,0.5962159511132565,-0.9719476950833231,1.4790320188463835
GMR nao-gaussiano,price_ipca,21,0.12456226908754874,-0.2727833291782533,0.5448305053063781,-0.9614304337899281,1.5189075942808008
GMR nao-gaussiano,price_ipca,22,0.11422410392861089,-0.2660578881325967,0.5344219759162226,-0.9513044379743153,1.4775644925062652
GMR nao-gaussiano,price_ipca,23,0.10501432379179615,-0.26165461524088973,0.5171811116511241,-1.0207674216470197,1.4548500269014897
GMR nao-gaussiano,price_ipca,24,0.0963066483089477,-0.26780017583787735,0.496157069588564,-1.0229379241987475,1.4232808761332962
GMR nao-gaussiano,price_ipca,25,0.08789904774538637,-0.2681804619909056,0.47236176771803845,-0.9982702749679802,1.4143232479122507
GMR nao-gaussiano,price_ipca,26,0.08007148546525966,-0.27166910009041423,0.45502716810684285,-0.968492215795136,1.408962572629076
GMR nao-gaussiano,price_ipca,27,0.07270029241136586,-0.2693215407566163,0.4485078500199035,-0.9229465196960042,1.3952777998857293
GMR nao-gaussiano,price_ipca,28,0.06624797070212847,-0.2810508598966113,0.44066440112995325,-0.91149466998843,1.3796312240807689
GMR nao-gaussiano,price_ipca,29,0.060197619091564625,-0.2796615311310367,0.4082823191077302,-0.8842576541716516,1.3886615016518429
GMR nao-gaussiano,price_ipca,30,0.05451736416387708,-0.2844077850379858,0.39683459629538986,-0.8714201981161144,1.3595373306405338
GMR nao-gaussiano,price_ipca,31,0.049450842355502324,-0.2743459438231948,0.3991180224073713,-0.8890886607174966,1.335223177268027
GMR nao-gaussiano,price_ipca,32,0.04468227897683591,-0.2786518485856819,0.38962915321519553,-0.9141682736814627,1.3040402712948753
GMR nao-gaussiano,price_ipca,33,0.0404110646143295,-0.2706599528777782,0.3658811762701553,-0.88867592683446,1.2598914909137864
GMR nao-gaussiano,price_ipca,34,0.03663119847366639,-0.28360626683255286,0.3493814356232026,-0.9004037761864665,1.1934265663668364
GMR nao-gaussiano,price_ipca,35,0.033174231531834714,-0.28706376084662527,0.3318966218481741,-0.8799526395200128,1.1331913033524792
GMR nao-gaussiano,price_ipca,36,0.030104819001598646,-0.2892802312095928,0.30884643474288365,-0.9076299049368562,1.1394129221766762
GMR nao-gaussiano,price_ipca,37,0.027364960931821614,-0.29098819943766063,0.29339278459506524,-0.8426413600206087,1.1461991153463191
GMR nao-gaussiano,price_ipca,38,0.02493644369209434,-0.2843398564496461,0.2899422043158504,-0.8116685854636723,1.1122619469659982
GMR nao-gaussiano,price_ipca,39,0.02281976622037558,-0.2778396087483461,0.2799462790042356,-0.7881141965086542,1.0141496592357049
GMR nao-gaussiano,price_ipca,40,0.02095702940581691,-0.2845865453901561,0.2643752471954922,-0.8609191739123812,1.006221389455605
GMR nao-gaussiano,price_ipca,41,0.01933181949574397,-0.284137017852581,0.2513509612412595,-0.8927572760434064,0.9922515436291994
GMR nao-gaussiano,price_ipca,42,0.01791411812413492,-0.2741523226578558,0.24923196960027463,-0.8713360853586665,0.9708923860354217
GMR nao-gaussiano,price_ipca,43,0.016682628392257856,-0.27925068778060047,0.2531589276422843,-0.8014401945820113,0.9099331458939975
GMR nao-gaussiano,price_ipca,44,0.015619983630149315,-0.2801320940079807,0.25484088805732397,-0.7987925154586237,0.8568210532038579
GMR nao-gaussiano,price_ipca,45,0.014695518985162302,-0.27504932957830874,0.2531386641824803,-0.7773421824887762,0.8364154382927078
GMR nao-gaussiano,price_ipca,46,0.013890855013248023,-0.26492968045472487,0.25524956206308214,-0.7358603438794142,0.8284080274073268
GMR nao-gaussiano,price_ipca,47,0.013181394628011704,-0.26058730230376337,0.2520457015842107,-0.7194324834485022,0.8555979360589238
GMR nao-gaussiano,price_ipca,48,0.012546892844590542,-0.24836435601553514,0.24692663651794713,-0.7149620847733641,0.9007122527431822
GMR nao-gaussiano,embi_perc,0,0.11861279169066294,-0.16693608166459678,0.4422042301369468,-1.1951004905212177,1.4951112067519614
GMR nao-gaussiano,embi_perc,1,0.09544651882843519,-0.21998598343409514,0.4289789560275773,-1.1995368036865812,1.3952977939012683
GMR nao-gaussiano,embi_perc,2,0.008065024904164783,-0.27516934750508437,0.3402081093161718,-1.029681335215218,1.0339016142964972
GMR nao-gaussiano,embi_perc,3,0.0824501292435982,-0.1653401843969262,0.4221425804510739,-0.7705464847478175,1.0255094436764347
GMR nao-gaussiano,embi_perc,4,0.107635892197136,-0.09845509897835579,0.39688642960789894,-0.6658480710676621,0.9292328274344596
GMR nao-gaussiano,embi_perc,5,0.13048771610244403,-0.07583646674170136,0.39335217047327475,-0.5063362420770477,0.880549689204954
GMR nao-gaussiano,embi_perc,6,0.12150469290819495,-0.10473148785289728,0.42903129800416834,-0.6087459613248807,1.0469606652812018
GMR nao-gaussiano,embi_perc,7,0.09445310095046731,-0.14712311051997035,0.36318680931591113,-0.7115745971916739,0.89921294819039
GMR nao-gaussiano,embi_perc,8,0.09646426638197869,-0.1306025587653168,0.3727959759936671,-0.5842248250192414,0.8668606959503772
GMR nao-gaussiano,embi_perc,9,0.09672007762080523,-0.105233545133101,0.40479715685434114,-0.48381944094690515,0.9258726778013444
GMR nao-gaussiano,embi_perc,10,0.08771846381590521,-0.1317705441955455,0.42414976227877643,-0.5005163664552696,0.8981334551378808
GMR nao-gaussiano,embi_perc,11,0.08358503270601096,-0.13355507913187026,0.4109869662607297,-0.5191597778471132,0.9225602784910591
GMR nao-gaussiano,embi_perc,12,0.06745563515135315,-0.14947867392672629,0.41667698371561585,-0.5882319909079033,0.9450703077927121
GMR nao-gaussiano,embi_perc,13,0.05224666666827654,-0.15271600699199975,0.3988279631188282,-0.5698875397427924,0.9454366813656407
GMR nao-gaussiano,embi_perc,14,0.04542652345189655,-0.16187706889830994,0.3729803216799247,-0.6166139966883278,0.9115812434690869
GMR nao-gaussiano,embi_perc,15,0.03974777088507747,-0.1701760570225816,0.37368552149007517,-0.6623103259573874,0.9396439488256846
GMR nao-gaussiano,embi_perc,16,0.03479382384332153,-0.18900470532270713,0.3622983712409874,-0.6318203821481218,0.9499041744270018
GMR nao-gaussiano,embi_perc,17,0.02590235822490767,-0.19515658266412245,0.35795447412087306,-0.6087798424508002,0.9395249501143667
GMR nao-gaussiano,embi_perc,18,0.019127111046835447,-0.20465997965211602,0.3630330067206723,-0.645564788504824,0.9602833632832612
GMR nao-gaussiano,embi_perc,19,0.01541609701702321,-0.20320005546359676,0.35944447805662466,-0.5997904372561074,1.0346441040488497
GMR nao-gaussiano,embi_perc,20,0.011264431878832309,-0.2032001477076461,0.34406859590888184,-0.5986847285093899,0.992357909850174
GMR nao-gaussiano,embi_perc,21,0.008838052208073753,-0.20120699972512615,0.33845816991007344,-0.5863246613039023,0.9644299421022052
GMR nao-gaussiano,embi_perc,22,0.006305190870724428,-0.20242107385657315,0.3264516811955905,-0.5994707431365007,0.8663634188881993
GMR nao-gaussiano,embi_perc,23,0.003458163003632074,-0.2023322967910334,0.29479303541365137,-0.5806053891178024,0.8333344911800159
GMR nao-gaussiano,embi_perc,24,0.0014935675930380005,-0.20449202590913043,0.29360137381884166,-0.5938382303087103,0.7902519813190189
GMR nao-gaussiano,embi_perc,25,5.54757083253849e-5,-0.19849500070699924,0.2750680934656904,-0.6096842230821272,0.7479384154923862
GMR nao-gaussiano,embi_perc,26,-7.426907864783708e-4,-0.19170605477551694,0.2541081531597912,-0.6103849877975153,0.7323398362100756
GMR nao-gaussiano,embi_perc,27,-0.0014574700912075595,-0.19830733416280644,0.23371773864660542,-0.5841628283055872,0.7118833321661767
GMR nao-gaussiano,embi_perc,28,-0.0022187575612700634,-0.2082792871287686,0.2164567371661801,-0.5882311316994195,0.660470126187427
GMR nao-gaussiano,embi_perc,29,-0.0025822724257463605,-0.21625284770747794,0.20948828254891616,-0.5889424224245977,0.6219668912451314
GMR nao-gaussiano,embi_perc,30,-0.0026861447539547785,-0.21476531536958726,0.19887932975519404,-0.6560218649254572,0.6214947047238856
GMR nao-gaussiano,embi_perc,31,-0.002546662916648199,-0.20711448627785145,0.1898316878817625,-0.6453969639215487,0.6136563264172614
GMR nao-gaussiano,embi_perc,32,-0.0022244685764500755,-0.20818217833839778,0.1763742936385755,-0.6650835637156598,0.6039397668098517
GMR nao-gaussiano,embi_perc,33,-0.0018204084746298722,-0.20739217871233073,0.17742534431299944,-0.6976096677615451,0.6335557903805703
GMR nao-gaussiano,embi_perc,34,-0.001286590068077289,-0.20793961232451508,0.16434869305895486,-0.660015897439412,0.6202000440246175
GMR nao-gaussiano,embi_perc,35,-6.55110576488386e-4,-0.20486022942639212,0.16199166368962203,-0.6390387451893534,0.6182503026703053
GMR nao-gaussiano,embi_perc,36,9.93685494810629e-5,-0.21087368437265103,0.15765452083057988,-0.6317943648294949,0.6109169878507347
GMR nao-gaussiano,embi_perc,37,9.486504603401384e-4,-0.20820791054610702,0.1508668766786044,-0.6153716789476463,0.6101997764729311
GMR nao-gaussiano,embi_perc,38,0.001807726164790939,-0.20896667280555425,0.1420346446768472,-0.5956865350071961,0.6306396139157453
GMR nao-gaussiano,embi_perc,39,0.0026859472309745565,-0.20456294016907275,0.1355883962107759,-0.5719352707638743,0.6508829609791247
GMR nao-gaussiano,embi_perc,40,0.003577173683180158,-0.20384161175226637,0.13606637760365364,-0.5487094730531208,0.6406596434343405
GMR nao-gaussiano,embi_perc,41,0.004462767365953869,-0.20801170206921898,0.13721207595404136,-0.5201971702492936,0.6251370325085313
GMR nao-gaussiano,embi_perc,42,0.005330098466192986,-0.20625914793455274,0.14121328396157368,-0.49407339579109144,0.6206082813861633
GMR nao-gaussiano,embi_perc,43,0.006153057831625899,-0.20308616450604716,0.13639289734791446,-0.5085576045637835,0.6098925987428029
GMR nao-gaussiano,embi_perc,44,0.006920377814383965,-0.18820607335788206,0.1372452560405692,-0.517662687934743,0.6221359759983125
GMR nao-gaussiano,embi_perc,45,0.007621586719575333,-0.1850177202977155,0.13705967886388035,-0.516775409046027,0.6180592081565648
GMR nao-gaussiano,embi_perc,46,0.008248603260738117,-0.17533465686875688,0.14727995835502142,-0.5027656546851549,0.5573871863981191
GMR nao-gaussiano,embi_perc,47,0.008798224551107039,-0.17307342532789563,0.1445074683263053,-0.4746881965352198,0.5497698323979366
GMR nao-gaussiano,embi_perc,48,0.0092604651986989,-0.17703782851796374,0.14475043974687452,-0.4542133869733207,0.5419339273014272
GMR nao-gaussiano,commodity_metal,0,9.493009699885965,-0.6416043234864509,18.258206176452237,-21.492510861009688,40.031853701767304
GMR nao-gaussiano,commodity_metal,1,9.314664424751646,-2.666418012283948,18.16668190163126,-32.69054220405066,42.88051558290772
GMR nao-gaussiano,commodity_metal,2,8.568553533456205,-4.370280959410424,18.275243976739862,-36.18967027800317,46.95159369795482
GMR nao-gaussiano,commodity_metal,3,8.956678426123089,-4.558990121073379,20.499347516658354,-36.38945638660476,49.11800432294581
GMR nao-gaussiano,commodity_metal,4,8.134069026556393,-6.813244230941392,19.7829325793192,-30.874285224341687,50.263714524301
GMR nao-gaussiano,commodity_metal,5,8.168933846624197,-7.553735432060062,20.396417424632656,-36.20414451715572,53.88405559852982
GMR nao-gaussiano,commodity_metal,6,7.88728516122667,-8.28769435159624,21.598264465320383,-34.63724030964742,54.91931992320514
GMR nao-gaussiano,commodity_metal,7,7.309519361723744,-10.476786264927236,22.2719825427434,-36.39725125797437,57.38943273252801
GMR nao-gaussiano,commodity_metal,8,6.973896086834453,-10.479390466505741,22.79052151362777,-41.325294660969384,54.95934600585276
GMR nao-gaussiano,commodity_metal,9,6.767813789405806,-10.972703100224168,22.758825388554808,-41.529542876871425,56.32682795869568
GMR nao-gaussiano,commodity_metal,10,6.517800737961494,-11.35706059082797,22.69462146633448,-40.61095529474448,58.55134102947883
GMR nao-gaussiano,commodity_metal,11,6.2072808687639975,-11.941837499339377,22.444516598071836,-38.93348440102895,60.42362898711672
GMR nao-gaussiano,commodity_metal,12,5.640574597314238,-12.226856700889499,22.46775403892381,-43.99902717825934,61.82909547099752
GMR nao-gaussiano,commodity_metal,13,4.973502291637013,-12.581016181306822,21.635524451410593,-46.28501549676614,60.20553633152492
GMR nao-gaussiano,commodity_metal,14,4.3319816058037945,-13.490537189308291,21.297352394029367,-49.1891429059597,59.63420578497581
GMR nao-gaussiano,commodity_metal,15,3.885383867892398,-13.27788770631366,21.16566704939156,-43.91966759477454,60.70692338134338
GMR nao-gaussiano,commodity_metal,16,3.4261398679510084,-13.377805327637477,19.937037595020207,-43.66265194045854,57.992437549435145
GMR nao-gaussiano,commodity_metal,17,2.91036080054339,-13.56502255931184,20.096886113112525,-43.17208139130212,56.83126426593808
GMR nao-gaussiano,commodity_metal,18,2.4986167333927933,-14.031233700780312,19.4422561603064,-40.9140249667907,57.792233863849155
GMR nao-gaussiano,commodity_metal,19,2.096257026119889,-14.233953248890884,19.90472964305342,-39.30655837648437,56.988969253355684
GMR nao-gaussiano,commodity_metal,20,1.7484941109180525,-13.911600943578254,19.130032842483566,-38.23299405415133,57.155715320380246
GMR nao-gaussiano,commodity_metal,21,1.4828809566238008,-14.025665780293323,18.533801437636406,-36.99235989902213,54.67410643148024
GMR nao-gaussiano,commodity_metal,22,1.2319241286377731,-14.164339761300212,17.927721431515796,-37.04900868860936,52.08442859533293
GMR nao-gaussiano,commodity_metal,23,1.008624974562149,-14.735568586792667,16.737573630787658,-38.5142807102373,51.81419472963368
GMR nao-gaussiano,commodity_metal,24,0.8173347311541898,-14.388833951554403,15.620542768010806,-40.08965256447441,50.03957215465817
GMR nao-gaussiano,commodity_metal,25,0.6621753082926136,-14.000028840416636,14.985611882795693,-38.701066975882775,49.78770643865128
GMR nao-gaussiano,commodity_metal,26,0.5452080706337799,-14.377553164147182,14.051269624756749,-36.845866616046116,52.13112637013982
GMR nao-gaussiano,commodity_metal,27,0.45047567095936686,-14.310936541787726,13.18208374895323,-35.78244822616762,49.29433904486583
GMR nao-gaussiano,commodity_metal,28,0.3744706634009484,-14.002269643528962,12.966697971841882,-34.982163535633916,49.0037654436423
GMR nao-gaussiano,commodity_metal,29,0.3160562809041849,-14.00439520991145,12.667130396520815,-36.2342671920761,50.22910623738067
GMR nao-gaussiano,commodity_metal,30,0.27498898329634064,-14.022695093082042,12.181404972485979,-38.03370022090247,48.31460709185018
GMR nao-gaussiano,commodity_metal,31,0.2512621719305693,-14.258120369533486,11.752720844595034,-37.478140346695106,45.602355569130744
GMR nao-gaussiano,commodity_metal,32,0.24056400064341332,-13.375775763996504,11.057013692403793,-35.23296193744069,41.81197415434817
GMR nao-gaussiano,commodity_metal,33,0.24157910834137197,-13.461647849912076,11.090103203525512,-35.1747400536365,40.27620041013476
GMR nao-gaussiano,commodity_metal,34,0.25136771521321116,-13.648086633859142,10.463731813588012,-33.24205342051413,38.53273018361879
GMR nao-gaussiano,commodity_metal,35,0.26823106412434206,-13.104635550909485,10.268786853487152,-33.30888231184847,40.099100459882976
GMR nao-gaussiano,commodity_metal,36,0.2929834452807779,-12.824835719425462,10.158002046397648,-30.133462905886812,41.5619977753403
GMR nao-gaussiano,commodity_metal,37,0.32313183933654893,-12.272293243276845,10.16943402868008,-32.86295763171661,41.10211935601234
GMR nao-gaussiano,commodity_metal,38,0.3565220098532085,-12.144927899519468,10.178669436003915,-33.4976736099371,40.505605049861
GMR nao-gaussiano,commodity_metal,39,0.39210736368106264,-11.540553045061444,10.086577503187828,-34.65807473781484,41.162294916723106
GMR nao-gaussiano,commodity_metal,40,0.42847173502972424,-11.09682835882673,10.3283790909844,-33.998840634901605,39.924233585898165
GMR nao-gaussiano,commodity_metal,41,0.4648033162586998,-10.432833279063212,10.102426633218156,-33.7473753523035,38.866317605527406
GMR nao-gaussiano,commodity_metal,42,0.5001235504654167,-10.298099045625104,9.604911874838486,-33.302635300992236,39.07077004452913
GMR nao-gaussiano,commodity_metal,43,0.5333844270618956,-9.901305352425751,9.643344488089328,-30.327616184612783,38.54974274500728
GMR nao-gaussiano,commodity_metal,44,0.5637047207497724,-9.787339011817384,9.79704304731724,-28.9467712408685,36.69695418431161
GMR nao-gaussiano,commodity_metal,45,0.5902666286938272,-9.270541755057826,10.17752813746768,-27.62803752720464,33.826762417607895
GMR nao-gaussiano,commodity_metal,46,0.6125884522889667,-9.186780446828774,10.189778345210433,-26.668279416461935,33.33894953069228
GMR nao-gaussiano,commodity_metal,47,0.6302523988888338,-8.574468330127397,10.216626889605347,-22.628540694363544,33.43595593284146
GMR nao-gaussiano,commodity_metal,48,0.642857959707886,-8.303776436101106,10.271778038760498,-22.25088918567392,33.43178701047466
proxy-SVAR,yield_6m,0,0.005,0.005,0.005,0.005,0.005
proxy-SVAR,yield_6m,1,0.006540994796769263,0.005543514133763826,0.007060929137744698,0.005055001826306898,0.007653255864596459
proxy-SVAR,yield_6m,2,0.007814262520864207,0.005996449756142536,0.008404944627362501,0.005040392822086219,0.009154223509001951
proxy-SVAR,yield_6m,3,0.008967861968685178,0.006464839914918839,0.00972592722290775,0.005225229619055651,0.010947715666540018
proxy-SVAR,yield_6m,4,0.008634163735481579,0.005519642649276017,0.009689111996966475,0.003911458742498328,0.011012543881944824
proxy-SVAR,yield_6m,5,0.008647511575173681,0.005314131082425569,0.010102087010074676,0.003421590818377953,0.011731849654581728
proxy-SVAR,yield_6m,6,0.008518264750579619,0.0049853688271268536,0.010498267130224604,0.0030251331215005784,0.012468770221815265
proxy-SVAR,yield_6m,7,0.008087055406926785,0.00443365973466409,0.010574037039290267,0.0023416653371140252,0.012725760633776626
proxy-SVAR,yield_6m,8,0.0076943565982582176,0.0040570689448815676,0.010853052299123294,0.001757145160560126,0.013272947787484378
proxy-SVAR,yield_6m,9,0.007066694082075345,0.0035916893594307962,0.01081629700491216,0.0011414779414100746,0.013538126280587547
proxy-SVAR,yield_6m,10,0.006591777450045697,0.0031473823772319087,0.01089791648068309,6.813472532884533e-4,0.01382184224239858
proxy-SVAR,yield_6m,11,0.006028463301713325,0.0027318927053711192,0.010874660787965803,1.6794019686866343e-4,0.014292526071700968
proxy-SVAR,yield_6m,12,0.005424969500115189,0.0023138692015578326,0.010777555176101827,-1.9511679467354708e-4,0.014282666549684618
proxy-SVAR,yield_6m,13,0.004906152744611746,0.0019965448118598075,0.010793509192255737,-8.547103147365051e-4,0.014666692143125824
proxy-SVAR,yield_6m,14,0.004315070089640641,0.0014996990486237437,0.010628174836908689,-0.0012549344917563952,0.014401368281122621
proxy-SVAR,yield_6m,15,0.0037747480619593795,0.001118734095280352,0.010373212682586824,-0.0016134364414153344,0.014352688250878149
proxy-SVAR,yield_6m,16,0.0032258797325150253,7.100561273876277e-4,0.010115734661525155,-0.002209626453872888,0.01416977786625695
proxy-SVAR,yield_6m,17,0.002621030409163425,2.1086878074205208e-4,0.009827001223335952,-0.0028915784279652757,0.013824946550750665
proxy-SVAR,yield_6m,18,0.0020376730579111475,-3.1799626959272984e-4,0.009458462809236698,-0.003640952334407334,0.01372434198950523
proxy-SVAR,yield_6m,19,0.001422094186999095,-9.330141009981003e-4,0.00910272441984256,-0.004178079572283935,0.013227647476460172
proxy-SVAR,yield_6m,20,8.014439193548331e-4,-0.00163648876604072,0.00879656272653747,-0.004641580446236785,0.012876713500619096
proxy-SVAR,yield_6m,21,1.921168868669056e-4,-0.002185445722674414,0.008272495039247955,-0.005295286161915016,0.012706742554332053
proxy-SVAR,yield_6m,22,-4.312498763180889e-4,-0.0027168986400720194,0.007731917839599818,-0.0062454325169942655,0.01228764014677618
proxy-SVAR,yield_6m,23,-0.0010519943776738055,-0.0033487198593485823,0.007350070670395917,-0.0071002459073480646,0.011675344050726831
proxy-SVAR,yield_6m,24,-0.0016680858708984323,-0.004061293012861196,0.006729611801008065,-0.0078093316265742925,0.011103189828732114
