panel,variable,h,point
baseline_111,yield_10y,31,-0.004774964281984513
baseline_111,yield_10y,32,-0.004805959882419267
baseline_111,yield_10y,33,-0.0048046961450287275
baseline_111,yield_10y,34,-0.004773247218729064
baseline_111,yield_10y,35,-0.004713785268948689
baseline_111,yield_10y,36,-0.004628600380862533
baseline_111,yield_10y,37,-0.004520057228782109
baseline_111,yield_10y,38,-0.004390552100997381
baseline_111,yield_10y,39,-0.004242496579483843
baseline_111,yield_10y,40,-0.004078295036581154
baseline_111,yield_10y,41,-0.0039003173821909195
baseline_111,yield_10y,42,-0.0037108799994680615
baseline_111,yield_10y,43,-0.0035122305649750315
baseline_111,yield_10y,44,-0.003306531728425187
baseline_111,yield_10y,45,-0.0030958475673527374
baseline_111,yield_10y,46,-0.002882133749187683
baseline_111,yield_10y,47,-0.0026672285375182628
baseline_111,yield_10y,48,-0.0024528453078975056
baseline_111,base_monetary_base,0,-0.39963316611281163
baseline_111,base_monetary_base,1,-0.33890892164879505
baseline_111,base_monetary_base,2,-0.4319332267980758
baseline_111,base_monetary_base,3,-0.92744697405448
baseline_111,base_monetary_base,4,-1.1001568956469976
baseline_111,base_monetary_base,5,-1.3002370848294142
baseline_111,base_monetary_base,6,-1.5880492288818604
baseline_111,base_monetary_base,7,-1.7434272080982471
baseline_111,base_monetary_base,8,-1.886909194063191
baseline_111,base_monetary_base,9,-2.026116620604357
baseline_111,base_monetary_base,10,-2.1098771523368365
baseline_111,base_monetary_base,11,-2.167903626908163
baseline_111,base_monetary_base,12,-2.1989838206752155
baseline_111,base_monetary_base,13,-2.1950993264679974
baseline_111,base_monetary_base,14,-2.1654606739625826
baseline_111,base_monetary_base,15,-2.110413105012876
baseline_111,base_monetary_base,16,-2.031344558323589
baseline_111,base_monetary_base,17,-1.9330634854672568
baseline_111,base_monetary_base,18,-1.8172897821469136
baseline_111,base_monetary_base,19,-1.6869099521768738
baseline_111,base_monetary_base,20,-1.545116511448763
baseline_111,base_monetary_base,21,-1.3940394122902489
baseline_111,base_monetary_base,22,-1.2362665457672506
baseline_111,base_monetary_base,23,-1.0741346367626137
baseline_111,base_monetary_base,24,-0.9095485805216352
baseline_111,base_monetary_base,25,-0.744487349456624
baseline_111,base_monetary_base,26,-0.580676974489136
baseline_111,base_monetary_base,27,-0.41959778789193436
baseline_111,base_monetary_base,28,-0.26265923042623207
baseline_111,base_monetary_base,29,-0.11107904950218295
baseline_111,base_monetary_base,30,0.03410164979014141
baseline_111,base_monetary_base,31,0.17195798812819074
baseline_111,base_monetary_base,32,0.30171593157672927
baseline_111,base_monetary_base,33,0.422743480826826
baseline_111,base_monetary_base,34,0.5345294596563743
baseline_111,base_monetary_base,35,0.6366881214838305
baseline_111,base_monetary_base,36,0.7289520364362367
baseline_111,base_monetary_base,37,0.8111620955097987
baseline_111,base_monetary_base,38,0.8832629325518093
baseline_111,base_monetary_base,39,0.9452953478188197
baseline_111,base_monetary_base,40,0.9973883312399456
baseline_111,base_monetary_base,41,1.0397517121551791
baseline_111,base_monetary_base,42,1.0726680282208578
baseline_111,base_monetary_base,43,1.0964845349985097
baseline_111,base_monetary_base,44,1.11160517831832
baseline_111,base_monetary_base,45,1.1184824816110606
baseline_111,base_monetary_base,46,1.117609731313851
baseline_111,base_monetary_base,47,1.109513290348052
baseline_111,base_monetary_base,48,1.0947451479710102
baseline_111,base_money_supply,0,-0.13718366440136354
baseline_111,base_money_supply,1,-0.09588061245254798
baseline_111,base_money_supply,2,-0.2236112805535706
baseline_111,base_money_supply,3,-0.4764367875146558
baseline_111,base_money_supply,4,-0.5862369532584899
baseline_111,base_money_supply,5,-0.7413545501570473
baseline_111,base_money_supply,6,-0.9480016547425918
baseline_111,base_money_supply,7,-1.0807214411054145
baseline_111,base_money_supply,8,-1.2088380178967406
baseline_111,base_money_supply,9,-1.3375093786466619
baseline_111,base_money_supply,10,-1.4334004331700068
baseline_111,base_money_supply,11,-1.5076889355922996
baseline_111,base_money_supply,12,-1.5636677904788732
baseline_111,base_money_supply,13,-1.5947238809120523
baseline_111,base_money_supply,14,-1.603569095464119
baseline_111,base_money_supply,15,-1.5922607220366425
baseline_111,base_money_supply,16,-1.5614919741374411
baseline_111,base_money_supply,17,-1.5136656680214244
baseline_111,base_money_supply,18,-1.4507437431728332
baseline_111,base_money_supply,19,-1.37478031007352
baseline_111,base_money_supply,20,-1.2879066200801592
baseline_111,base_money_supply,21,-1.1920131638369913
baseline_111,base_money_supply,22,-1.0890353257663299
baseline_111,base_money_supply,23,-0.9807139467729598
baseline_111,base_money_supply,24,-0.8686260439871862
baseline_111,base_money_supply,25,-0.7543016888306608
baseline_111,base_money_supply,26,-0.6390841154857663
baseline_111,base_money_supply,27,-0.5241767228571392
baseline_111,base_money_supply,28,-0.41070426259581794
baseline_111,base_money_supply,29,-0.29965150694449827
baseline_111,base_money_supply,30,-0.19188392747637728
baseline_111,base_money_supply,31,-0.08817848971687248
baseline_111,base_money_supply,32,0.010795716407163702
baseline_111,base_money_supply,33,0.10447089828049538
baseline_111,base_money_supply,34,0.19236678522753792
baseline_111,base_money_supply,35,0.27409309718096075
baseline_111,base_money_supply,36,0.3493460807515669
baseline_111,base_money_supply,37,0.4179016133643465
baseline_111,base_money_supply,38,0.4796121842169043
baseline_111,base_money_supply,39,0.534402847138038
baseline_111,base_money_supply,40,0.5822659447525469
baseline_111,base_money_supply,41,0.6232563116476353
baseline_111,base_money_supply,42,0.6574863007774878
baseline_111,base_money_supply,43,0.6851204695729862
baseline_111,base_money_supply,44,0.7063701825924529
baseline_111,base_money_supply,45,0.7214882184899629
baseline_111,base_money_supply,46,0.7307633829402915
baseline_111,base_money_supply,47,0.7345151329790411
baseline_111,base_money_supply,48,0.7330883341015504
baseline_111,base_demand_deposit,0,-0.00955914869603669
baseline_111,base_demand_deposit,1,0.1583638890226613
baseline_111,base_demand_deposit,2,-0.1715718654472398
baseline_111,base_demand_deposit,3,-0.25397563078374263
baseline_111,base_demand_deposit,4,-0.34894715760888095
baseline_111,base_demand_deposit,5,-0.5815376995366384
baseline_111,base_demand_deposit,6,-0.806825681951695
baseline_111,base_demand_deposit,7,-0.95296793180631445
baseline_111,base_demand_deposit,8,-1.1326314815067406
baseline_111,base_demand_deposit,9,-1.2994887320854742
baseline_111,base_demand_deposit,10,-1.4177245118638937
baseline_111,base_demand_deposit,11,-1.521761548543965
baseline_111,base_demand_deposit,12,-1.604758540627227
baseline_111,base_demand_deposit,13,-1.655258692914141
baseline_111,base_demand_deposit,14,-1.6812664369705077
baseline_111,base_demand_deposit,15,-1.685480456863342
baseline_111,base_demand_deposit,16,-1.6663008744555952
baseline_111,base_demand_deposit,17,-1.627125094741677
baseline_111,base_demand_deposit,18,-1.5711840131819255
baseline_111,base_demand_deposit,19,-1.5000015702812286
baseline_111,base_demand_deposit,20,-1.4158892674926427
baseline_111,base_demand_deposit,21,-1.3213797970818897
baseline_111,base_demand_deposit,22,-1.2184167739761498
baseline_111,base_demand_deposit,23,-1.108788673907446
baseline_111,base_demand_deposit,24,-0.9943688163581932
baseline_111,base_demand_deposit,25,-0.8767905862024916
baseline_111,base_demand_deposit,26,-0.7574503583491654
baseline_111,base_demand_deposit,27,-0.6377030111531456
baseline_111,base_demand_deposit,28,-0.5187776300805358
baseline_111,base_demand_deposit,29,-0.4017277880745129
baseline_111,base_demand_deposit,30,-0.287517769033907
baseline_111,base_demand_deposit,31,-0.177017011757874
baseline_111,base_demand_deposit,32,-0.07096971580721201
baseline_111,base_demand_deposit,33,0.029976495792993774
baseline_111,base_demand_deposit,34,0.1252622017332783
baseline_111,base_demand_deposit,35,0.21442657829828793
baseline_111,base_demand_deposit,36,0.29709875775398853
baseline_111,base_demand_deposit,37,0.37299033679245586
baseline_111,base_demand_deposit,38,0.4418956056217782
baseline_111,base_demand_deposit,39,0.5036870551908157
baseline_111,base_demand_deposit,40,0.5583092750928831
baseline_111,base_demand_deposit,41,0.6057750482792335
baseline_111,base_demand_deposit,42,0.6461605897891909
baseline_111,base_demand_deposit,43,0.6795997565748113
baseline_111,base_demand_deposit,44,0.7062786648223573
baseline_111,base_demand_deposit,45,0.726430297603553
baseline_111,base_demand_deposit,46,0.740328770994747
baseline_111,base_demand_deposit,47,0.74828368875135
baseline_111,base_demand_deposit,48,0.7506346828860755
baseline_111,base_savings_deposit,0,-0.03220137554293956
baseline_111,base_savings_deposit,1,0.0414351186509343
baseline_111,base_savings_deposit,2,-0.03119318974902363
baseline_111,base_savings_deposit,3,-0.15287456762516083
baseline_111,base_savings_deposit,4,-0.2064761363562706
baseline_111,base_savings_deposit,5,-0.2988727527168833
baseline_111,base_savings_deposit,6,-0.4162647306485634
baseline_111,base_savings_deposit,7,-0.488377295052389
baseline_111,base_savings_deposit,8,-0.5664760744903075
baseline_111,base_savings_deposit,9,-0.6439230189316025
baseline_111,base_savings_deposit,10,-0.6993914021686587
baseline_111,base_savings_deposit,11,-0.7461952239737224
baseline_111,base_savings_deposit,12,-0.7831921686797805
baseline_111,base_savings_deposit,13,-0.8053911522284518
baseline_111,base_savings_deposit,14,-0.8161696598417034
baseline_111,base_savings_deposit,15,-0.8163530785517681
baseline_111,base_savings_deposit,16,-0.8057034550201458
baseline_111,base_savings_deposit,17,-0.7858802002720044
baseline_111,base_savings_deposit,18,-0.7579951819704056
baseline_111,base_savings_deposit,19,-0.722980515215621
baseline_111,base_savings_deposit,20,-0.6820017199586248
baseline_111,base_savings_deposit,21,-0.6360826377403206
baseline_111,base_savings_deposit,22,-0.5862137851029292
baseline_111,base_savings_deposit,23,-0.5332892639501652
baseline_111,base_savings_deposit,24,-0.4781353520619147
baseline_111,base_savings_deposit,25,-0.42154599905253054
baseline_111,base_savings_deposit,26,-0.36420656797326867
baseline_111,base_savings_deposit,27,-0.30674126154467407
baseline_111,base_savings_deposit,28,-0.24973576673075204
baseline_111,base_savings_deposit,29,-0.1936976099057186
baseline_111,base_savings_deposit,30,-0.13907811238562662
baseline_111,base_savings_deposit,31,-0.08628633548927178
baseline_111,base_savings_deposit,32,-0.03567414953170589
baseline_111,base_savings_deposit,33,0.012456242473657397
baseline_111,base_savings_deposit,34,0.05784523500880212
baseline_111,base_savings_deposit,35,0.10027940464785168
baseline_111,base_savings_deposit,36,0.1395886519778733
baseline_111,base_savings_deposit,37,0.17564246321246646
baseline_111,base_savings_deposit,38,0.2083492691148825
baseline_111,base_savings_deposit,39,0.23765428721786996
baseline_111,base_savings_deposit,40,0.2635367671722344
baseline_111,base_savings_deposit,41,0.28600788022152823
baseline_111,base_savings_deposit,42,0.3051083087253659
baseline_111,base_savings_deposit,43,0.32090559134838603
baseline_111,base_savings_deposit,44,0.33349152858530573
baseline_111,base_savings_deposit,45,0.3429795667838853
baseline_111,base_savings_deposit,46,0.349502142837399
baseline_111,base_savings_deposit,47,0.3532080442593566
baseline_111,base_savings_deposit,48,0.3542598361918836
baseline_111,base_m1,0,-0.08371319789086673
baseline_111,base_m1,1,0.02639851303745111
baseline_111,base_m1,2,-0.20297272374719677
baseline_111,base_m1,3,-0.37852828802644733
baseline_111,base_m1,4,-0.4828423831864437
baseline_111,base_m1,5,-0.6795135453686152
baseline_111,base_m1,6,-0.8955221741754338
baseline_111,base_m1,7,-1.0317122788683242
baseline_111,base_m1,8,-1.1840687636927139
baseline_111,base_m1,9,-1.3284337907655708
baseline_111,base_m1,10,-1.4301577781121844
baseline_111,base_m1,11,-1.515140171630014
baseline_111,base_m1,12,-1.5800000429061822
baseline_111,base_m1,13,-1.6157797989476586
baseline_111,base_m1,14,-1.6288798705480612
baseline_111,base_m1,15,-1.6212927015482603
baseline_111,base_m1,16,-1.5925303975408478
baseline_111,base_m1,17,-1.5457549403110504
baseline_111,base_m1,18,-1.4834739220513926
baseline_111,base_m1,19,-1.4074473972996326
baseline_111,base_m1,20,-1.319936426306978
baseline_111,base_m1,21,-1.2231123655708664
baseline_111,base_m1,22,-1.1188914601055644
baseline_111,base_m1,23,-1.0090234469327108
baseline_111,base_m1,24,-0.895204617076717
baseline_111,base_m1,25,-0.7789936234225636
baseline_111,base_m1,26,-0.6617370052302118
baseline_111,base_m1,27,-0.5446903378676371
baseline_111,base_m1,28,-0.42900874496875074
baseline_111,base_m1,29,-0.31568883338612963
baseline_111,base_m1,30,-0.20562417562191015
baseline_111,base_m1,31,-0.09961736818756561
baseline_111,base_m1,32,0.0016460230282344668
baseline_111,base_m1,33,0.09757845030631263
baseline_111,base_m1,34,0.18767965381065732
baseline_111,base_m1,35,0.2715435984925296
baseline_111,base_m1,36,0.348851736067024
baseline_111,base_m1,37,0.4193658281852919
baseline_111,base_m1,38,0.48292669282856693
baseline_111,base_m1,39,0.539449638876488
baseline_111,base_m1,40,0.5889186960669424
baseline_111,base_m1,41,0.6313822637696864
baseline_111,base_m1,42,0.6669481240834774
baseline_111,base_m1,43,0.69577782996042
baseline_111,base_m1,44,0.718081297447104
baseline_111,base_m1,45,0.7341113791725862
baseline_111,base_m1,46,0.744158291563779
baseline_111,base_m1,47,0.7485441133262771
baseline_111,base_m1,48,0.7476174509621014
baseline_111,base_m2,0,0.20022588279196007
baseline_111,base_m2,1,0.25458699517291183
baseline_111,base_m2,2,0.1644917025803938
baseline_111,base_m2,3,0.11625989340635634
baseline_111,base_m2,4,0.07296306121324925
baseline_111,base_m2,5,-0.025658665545880144
baseline_111,base_m2,6,-0.12312085563593866
baseline_111,base_m2,7,-0.20027739943958567
baseline_111,base_m2,8,-0.289713809000125
baseline_111,base_m2,9,-0.37497713388063847
baseline_111,base_m2,10,-0.44650989247601025
baseline_111,base_m2,11,-0.5112669302502759
baseline_111,base_m2,12,-0.5663201397877904
baseline_111,base_m2,13,-0.6090600546227232
baseline_111,base_m2,14,-0.6412191918101606
baseline_111,base_m2,15,-0.6631156646995318
baseline_111,base_m2,16,-0.6748107166530293
baseline_111,base_m2,17,-0.6774854880719383
baseline_111,base_m2,18,-0.6720658130966117
baseline_111,base_m2,19,-0.6593084537565796
baseline_111,base_m2,20,-0.6401681646745927
baseline_111,base_m2,21,-0.6155681780417366
baseline_111,base_m2,22,-0.586298401438412
baseline_111,base_m2,23,-0.5531087400865053
baseline_111,base_m2,24,-0.5167421807289574
baseline_111,base_m2,25,-0.47785867484827493
baseline_111,base_m2,26,-0.4370458565690849
baseline_111,base_m2,27,-0.3948688406205436
baseline_111,base_m2,28,-0.35184502933780504
baseline_111,base_m2,29,-0.30843487384558665
baseline_111,base_m2,30,-0.26506697236919896
baseline_111,base_m2,31,-0.22213475161694252
baseline_111,base_m2,32,-0.17998926268167903
baseline_111,base_m2,33,-0.13894763437052315
baseline_111,base_m2,34,-0.09929434906937873
baseline_111,base_m2,35,-0.0612784967742086
baseline_111,base_m2,36,-0.025116128763358336
baseline_111,base_m2,37,0.00900828532732767
baseline_111,base_m2,38,0.040942034742252886
baseline_111,base_m2,39,0.07056297744059137
baseline_111,base_m2,40,0.09777807840325448
baseline_111,base_m2,41,0.12252233612590757
baseline_111,base_m2,42,0.14475735537584633
baseline_111,base_m2,43,0.16446964640031148
baseline_111,base_m2,44,0.18166893859183908
baseline_111,base_m2,45,0.19638640190005052
baseline_111,base_m2,46,0.20867273864040303
baseline_111,base_m2,47,0.2185962507122774
baseline_111,base_m2,48,0.22624090719349788
baseline_111,base_m3,0,-0.1571440989330597
baseline_111,base_m3,1,-0.1303108562923483
baseline_111,base_m3,2,-0.12381962748537756
baseline_111,base_m3,3,-0.19154744990892425
baseline_111,base_m3,4,-0.2056741519213312
baseline_111,base_m3,5,-0.2133171219216634
baseline_111,base_m3,6,-0.25480626197840195
baseline_111,base_m3,7,-0.27356656399664114
baseline_111,base_m3,8,-0.28548876865716055
baseline_111,base_m3,9,-0.3046844287869943
baseline_111,base_m3,10,-0.3167624302149896
baseline_111,base_m3,11,-0.3233148095375338
baseline_111,base_m3,12,-0.3288647794603694
baseline_111,base_m3,13,-0.3300993267110197
baseline_111,base_m3,14,-0.326885590735293
baseline_111,base_m3,15,-0.32059540628019967
baseline_111,base_m3,16,-0.310946147459501
baseline_111,base_m3,17,-0.2981112439528033
baseline_111,base_m3,18,-0.2826479649584379
baseline_111,base_m3,19,-0.2649355400122566
baseline_111,base_m3,20,-0.24529499883024775
baseline_111,base_m3,21,-0.22409740161731806
baseline_111,base_m3,22,-0.20175450178900878
baseline_111,base_m3,23,-0.17859452578713464
baseline_111,base_m3,24,-0.15491191448049335
baseline_111,base_m3,25,-0.13102566657811066
baseline_111,base_m3,26,-0.10720308413381119
baseline_111,base_m3,27,-0.08366850894345745
baseline_111,base_m3,28,-0.06064361067210644
baseline_111,base_m3,29,-0.03831878822400103
baseline_111,base_m3,30,-0.016851078705237832
baseline_111,base_m3,31,0.0036173333524791573
baseline_111,base_m3,32,0.02296638509229343
baseline_111,base_m3,33,0.04110023186822964
baseline_111,base_m3,34,0.057940251166077594
baseline_111,base_m3,35,0.0734255525481009
baseline_111,base_m3,36,0.08751345108490849
baseline_111,base_m3,37,0.10017682102727576
baseline_111,base_m3,38,0.11140308973582869
baseline_111,base_m3,39,0.12119368845404654
baseline_111,base_m3,40,0.12956266162473806
baseline_111,base_m3,41,0.13653546743415124
baseline_111,base_m3,42,0.14214800774741132
baseline_111,base_m3,43,0.1464455064544179
baseline_111,base_m3,44,0.14948135339181157
baseline_111,base_m3,45,0.1513160349639664
